institution,slug,country,continent,repository_code,archive_type,filmmuseum_dusseldorf_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383683/bau-eines-bunkers-in-dusseldorftannenhof-teil-1,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383685/dusseldorf-wahrend-des-krieges,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383686/dusseldorf-wahrend-des-krieges-i,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383688/dusseldorf-wahrend-des-krieges-ii,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383690/dusseldorf-wahrend-des-krieges-iii,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383692/dusseldorf-wahrend-des-krieges-iv,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383684/dusseldorf-the-garden-city-and-town-of-art-on-the-rhine,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383658/baustelle-der-klaranlage-sud-dusseldorfhamm-teil-3,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383659/dusseldorf-bauvorhaben-im-auftrag-des-kanal-und-wasserbaua,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383660/dusseldorf-bauvorhaben-im-auftrag-des-kanal-und-wasserbaua,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383661/baustelle-des-rheintunnels-in-dusseldorfilverich-teil-1,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383662/wasserproben-an-der-alten-klaranlage-in-dusseldorflorick,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383663/baustelle-des-rheintunnels-in-dusseldorfilverich-teil-2,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383664/dusseldorf-bauvorhaben-im-auftrag-des-kanal-und-wasserbaua,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383665/dusseldorf-bauvorhaben-im-auftrag-des-kanal-und-wasserbaua,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383666/dusseldorf-bauvorhaben-im-auftrag-des-kanal-und-wasserbaua,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383667/erweiterungsbauten-der-alten-klaranlage-in-dusseldorfloric,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383668/dusseldorf-bauvorhaben-im-auftrag-des-kanal-und-wasserbaua,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383669/dusseldorf-bauvorhaben-im-auftrag-des-kanal-und-wasserbaua,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383671/begrabnis-des-dusseldorfer-oberburgermeisters-georg-glock,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383672/bombenschaden-auf-der-rethelstrae-dusseldorf,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383675/dusseldorf-eine-zeder-wird-versetzt,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383676/hochwasser-in-dusseldorf-februar-1958,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383677/miss-brazil-bei-den-weissfraken-karneval-dusseldorf-1958,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383679/dusseldorf-prinzenkurung-1968,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383680/sgraffito-von-richard-schwarzkopf-an-der-thomasschule-dus,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383681/dusseldorf-stadtischer-aufbaufilm-1951--1953,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/355156/dusseldorfer-impressionen,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/355157/dusseldorfer-karussell,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021255/dusseldorfer-monatsschau-dezember-1979-teil-1,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021261/dusseldorfer-monatsschau-dezember-1979-teil-2,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021377/dusseldorfer-monatsschau-januar-1981,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021034/dusseldorfer-monatsschau-marz-1981,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021097/dusseldorfer-monatsschau-marz-1981-filmfest-der-filmemach,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021402/dusseldorfer-monatsschau-uberblickzeitschrift,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/996793/dusseldorfer-monatsschau-februar-1979,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/997007/dusseldorfer-monatsschau-3,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/997055/dusseldorfer-monatsschau-4,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/997075/dusseldorfer-monatsschau-5,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/997432/dusseldorfer-monatsschau-6,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021657/dusseldorfer-monatsschau-mai-1981-ein-haus-wird-besetzt,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021388/dusseldorfer-monatsschau-graffiti-ein-platz-fur-tiere-pol,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/935626/dusseldorfer-monatsschau-november-1978,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/1021122/dusseldorfer-monatsschau-uns-carlsplatz,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/383697/50-jubilaum-dusseldorfer-spiesratze,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/355813/es-rauscht-der-rhein-es-stromt-das-leben-1-teil,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/356158/familienleben,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/357607/geliebte-ko-ansichten-und-betrachtungen-uber-eine-prachtstr,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/357637/genesung,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/384177/german-gouvernment-hosts-us-air-force-colonel,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/357769/gesucht-wird-majora,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/384264/graffiti,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/358380/groschenballade,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,https://emuseum.duesseldorf.de/objects/358647/halbwelt,ok,200,1,0,Ficha pública de metadado audiovisual no d:kult; mídia aberta não detectada.,
