institution,slug,country,continent,repository_code,archive_type,cinematheque_francaise_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/125365-entretien-entre-serge-daney-et-jean-luc-godard-jean-luc-godard-1988/,Entretien entre Serge Daney et Jean-Luc Godard,Jean-Luc Godard,Ficha pública HENRI da Cinémathèque française. duração: 1:59:08.,1988,Entretien entre Serge Daney et Jean-Luc Godard,1988-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/46898-le-champignon-des-carpathes-jean-claude-biette-1988/,Le Champignon des Carpathes,Jean-Claude Biette,Ficha pública HENRI da Cinémathèque française. duração: 1:36:35.,1988,Le Champignon des Carpathes,1988-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/86174-quand-je-serai-jeune-yann-dedet-1988/,Quand je serai jeune,Yann Dedet,Ficha pública HENRI da Cinémathèque française. duração: 17:26.,1988,Quand je serai jeune,1988-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/73985-un-petit-monastere-en-toscane-otar-iosseliani-1988/,Un petit monastère en Toscane,Otar Iosseliani,Ficha pública HENRI da Cinémathèque française. duração: 56:28.,1988,Un petit monastère en Toscane,1988-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154673-bette-davis-a-la-cinematheque-francaise-auteurs-divers-1986/,Bette Davis à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 42:44.,1986,Bette Davis à la Cinémathèque française,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/155417-claude-chabrol-a-la-cinematheque-francaise-auteurs-divers-1986/,Claude Chabrol à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 24:54.,1986,Claude Chabrol à la Cinémathèque française,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/136446-edwige-et-l-amour-cecile-decugis-1986/,Edwige et l'amour,Cécile Decugis,Ficha pública HENRI da Cinémathèque française. duração: 21:17.,1986,Edwige et l'amour,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154759-elia-kazan-a-la-cinematheque-francaise-auteurs-divers-1986/,Elia Kazan à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 55:05.,1986,Elia Kazan à la Cinémathèque française,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154966-jacques-demy-a-la-cinematheque-francaise-auteurs-divers-1986/,Jacques Demy à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 1:59:58.,1986,Jacques Demy à la Cinémathèque française,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154883-jacques-rozier-a-la-cinematheque-francaise-auteurs-divers-1986/,Jacques Rozier à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 1:47:22.,1986,Jacques Rozier à la Cinémathèque française,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/155292-lesbians-pam-walton-1986/,Lesbians,Pam Walton,Ficha pública HENRI da Cinémathèque française. duração: 4:48.,1986,Lesbians,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154970-nagisa-oshima-a-la-cinematheque-francaise-auteurs-divers-1986/,Nagisa Ōshima à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 1:35:02.,1986,Nagisa Ōshima à la Cinémathèque française,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/94836-palais-de-tokyo-emmanuelle-cuau-1986/,Palais de Tokyo,Emmanuelle Cuau,Ficha pública HENRI da Cinémathèque française. duração: 11:40.,1986,Palais de Tokyo,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/155181-sergio-leone-a-la-cinematheque-francaise-auteurs-divers-1986/,Sergio Leone à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 1:18:16.,1986,Sergio Leone à la Cinémathèque française,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/59588-t-as-de-beaux-escaliers-tu-sais-agnes-varda-1986/,"T'as de beaux escaliers, tu sais...",Agnès Varda,Ficha pública HENRI da Cinémathèque française. duração: 3:37.,1986,"T'as de beaux escaliers, tu sais...",1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154686-wim-wenders-a-la-cinematheque-francaise-auteurs-divers-1986/,Wim Wenders à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 1:35:45.,1986,Wim Wenders à la Cinémathèque française,1986-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154582-jean-luc-godard-a-la-cinematheque-francaise-auteurs-divers-1985/,Jean-Luc Godard à la Cinémathèque française,Auteurs divers,Ficha pública HENRI da Cinémathèque française. duração: 1:20:14.,1985,Jean-Luc Godard à la Cinémathèque française,1985-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153540-claves-episode-1-qu-il-etait-bon-mon-petit-francais-atahualpa-lichy-1984/,"Claves, épisode 1 : Qu'il était bon mon petit Français",Atahualpa Lichy,Ficha pública HENRI da Cinémathèque française. duração: 30:50.,1984,"Claves, épisode 1 : Qu'il était bon mon petit Français",1984-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153541-claves-episode-2-nous-reviendrons-plus-jeunes-atahualpa-lichy-1984/,"Claves, épisode 2 : Nous reviendrons plus jeunes",Atahualpa Lichy,Ficha pública HENRI da Cinémathèque française. duração: 31:02.,1984,"Claves, épisode 2 : Nous reviendrons plus jeunes",1984-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153542-claves-episode-3-grande-patrie-petite-patrie-atahualpa-lichy-1984/,"Claves, épisode 3 : Grande patrie, petite patrie",Atahualpa Lichy,Ficha pública HENRI da Cinémathèque française. duração: 29:31.,1984,"Claves, épisode 3 : Grande patrie, petite patrie",1984-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/153543-claves-episode-4-memoires-du-cinema-cubain-atahualpa-lichy-1984/,"Claves, épisode 4 : Mémoires du cinéma cubain",Atahualpa Lichy,Ficha pública HENRI da Cinémathèque française. duração: 33:51.,1984,"Claves, épisode 4 : Mémoires du cinéma cubain",1984-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/136444-italie-aller-retour-cecile-decugis-1984/,Italie aller retour,Cécile Decugis,Ficha pública HENRI da Cinémathèque française. duração: 33:25.,1984,Italie aller retour,1984-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/146009-oh-oh-oh-jolie-tournee-jacques-rozier-1984/,"Oh, oh, oh, jolie tournée !",Jacques Rozier,Ficha pública HENRI da Cinémathèque française. duração: 1:16:20.,1984,"Oh, oh, oh, jolie tournée !",1984-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/136445-une-soiree-perdue-cecile-decugis-1984/,Une soirée perdue,Cécile Decugis,Ficha pública HENRI da Cinémathèque française. duração: 24:04.,1984,Une soirée perdue,1984-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/103642-berenice-raoul-ruiz-1983/,Bérénice,Raoul Ruiz,Ficha pública HENRI da Cinémathèque française. duração: 1:46:10.,1983,Bérénice,1983-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/116789-lettre-de-la-sierra-morena-jacques-rozier-1983/,Lettre de la Sierra Morena,Jacques Rozier,Ficha pública HENRI da Cinémathèque française. duração: 22:04.,1983,Lettre de la Sierra Morena,1983-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/125173-orson-welles-a-la-cinematheque-francaise-pierre-andre-boutang-guy-seligmann-1983/,Orson Welles à la Cinémathèque française,"Pierre-André Boutang, Guy Seligmann",Ficha pública HENRI da Cinémathèque française. duração: 1:33:11.,1983,Orson Welles à la Cinémathèque française,1983-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/56615-le-toit-de-la-baleine-raoul-ruiz-1981/,Le Toit de la baleine,Raoul Ruiz,Ficha pública HENRI da Cinémathèque française. duração: 1:36:37.,1981,Le Toit de la baleine,1981-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/56302-la-brune-et-moi-philippe-puicouyoul-1979/,La Brune et moi,Philippe Puicouyoul,Ficha pública HENRI da Cinémathèque française. duração: 50:14.,1979,La Brune et moi,1979-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/144792-la-raison-du-plus-fort-n-est-pas-toujours-la-meilleure-agostino-di-fonzo-jose-exposito-1978/,La Raison du plus fort n'est pas toujours la meilleure,"Agostino DiFonzo, José Exposito",Ficha pública HENRI da Cinémathèque française. duração: 27:26.,1978,La Raison du plus fort n'est pas toujours la meilleure,1978-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/46812-le-theatre-des-matieres-jean-claude-biette-1977/,Le Théâtre des matières,Jean-Claude Biette,Ficha pública HENRI da Cinémathèque française. duração: 1:17:47.,1977,Le Théâtre des matières,1977-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/145197-parlons-cinema-chapitre-21-harry-fischbach-1977/,"Parlons cinéma, chapitre 21. Les Anticours d'Henri Langlois",Harry Fischbach,Ficha pública HENRI da Cinémathèque française. duração: 41:47.,1977,"Parlons cinéma, chapitre 21. Les Anticours d'Henri Langlois",1977-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/154076-sur-le-tournage-de-cet-obscur-objet-du-desir-norbert-dammann-1977/,Sur le tournage de Cet obscur objet du désir,Norbert Dammann,Ficha pública HENRI da Cinémathèque française. duração: 9:26.,1977,Sur le tournage de Cet obscur objet du désir,1977-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/145155-parlons-cinema-chapitres-1-7-harry-fischbach-1976/,"Parlons cinéma, chapitres 1-7. Les Anticours d'Henri Langlois",Harry Fischbach,Ficha pública HENRI da Cinémathèque française. duração: 43:50.,1976,"Parlons cinéma, chapitres 1-7. Les Anticours d'Henri Langlois",1976-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/145157-parlons-cinema-chapitres-15-16-harry-fischbach-1976/,"Parlons cinéma, chapitres 15-16. Les Anticours d'Henri Langlois",Harry Fischbach,Ficha pública HENRI da Cinémathèque française. duração: 43:45.,1976,"Parlons cinéma, chapitres 15-16. Les Anticours d'Henri Langlois",1976-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/145195-parlons-cinema-chapitres-17-18-harry-fischbach-1976/,"Parlons cinéma, chapitres 17-18. Les Anticours d'Henri Langlois",Harry Fischbach,Ficha pública HENRI da Cinémathèque française. duração: 48:01.,1976,"Parlons cinéma, chapitres 17-18. Les Anticours d'Henri Langlois",1976-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/145196-parlons-cinema-chapitres-19-20-harry-fischbach-1976/,"Parlons cinéma, chapitres 19-20. Les Anticours d'Henri Langlois",Harry Fischbach,Ficha pública HENRI da Cinémathèque française. duração: 32:40.,1976,"Parlons cinéma, chapitres 19-20. Les Anticours d'Henri Langlois",1976-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/145156-parlons-cinema-chapitres-8-14-harry-fischbach-1976/,"Parlons cinéma, chapitres 8-14. Les Anticours d'Henri Langlois",Harry Fischbach,Ficha pública HENRI da Cinémathèque française. duração: 49:32.,1976,"Parlons cinéma, chapitres 8-14. Les Anticours d'Henri Langlois",1976-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/122158-conversation-avec-henri-langlois-pierre-andre-boutang-yonnick-flot-1975/,Conversation avec Henri Langlois,"Pierre-André Boutang, Yonnick Flot",Ficha pública HENRI da Cinémathèque française. duração: 22:16.,1975,Conversation avec Henri Langlois,1975-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/145120-deux-festivals-a-grenoble-atiat-el-anoudi-1974/,Deux festivals à Grenoble,Atiat El Anoudi,Ficha pública HENRI da Cinémathèque française. duração: 28:38.,1974,Deux festivals à Grenoble,1974-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/60316-dialogue-d-exiles-raoul-ruiz-1974/,Dialogue d'exilés,Raoul Ruiz,Ficha pública HENRI da Cinémathèque française. duração: 1:44:33.,1974,Dialogue d'exilés,1974-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/144791-le-musee-fantome-jean-lassave-1974/,Le Musée fantôme,Jean Lassave,Ficha pública HENRI da Cinémathèque française. duração: 27:13.,1974,Le Musée fantôme,1974-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
Cinémathèque française / Musée du cinéma,cin-math-que-fran-aise-mus-e-du-cin-ma,France,Europe,FR-CINEMATHEQUE-FRANCAISE,National cinematheque and online film streaming platform,https://www.cinematheque.fr/les-collections-de-la-cinematheque-francaise.html,True,True,https://www.cinematheque.fr/henri/,HENRI,https://www.cinematheque.fr/henri/film/122203-palais-des-congres-henri-langlois-1974/,Palais des Congrès. Montage de films muets français,Henri Langlois,Ficha pública HENRI da Cinémathèque française. duração: 2:41:30.,1974,Palais des Congrès. Montage de films muets français,1974-01-01,Patrimônio cinematográfico e cinefilia,Arquivo audiovisual institucional
