institution,slug,country,continent,repository_code,archive_type,filmoteca_valenciana_detail_url,content_available_in_source,website_available,partner_site,platform,video_title,video_url,video_link,video_subject,video_description,video_date,embedded,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,El monje de Porta-coeli,https://www.restauracionesfilmoteca.com/cine-valenciano/ficcion/el-monje-de-porta-coeli/,https://player.vimeo.com/video/1054463945?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / ficção; EL MONJE DE PORTA-COELI. Ramón Orrico Vidal. España, 1926. B/N. 90′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / ficção | metadados da ficha: EL MONJE DE PORTA-COELI. Ramón Orrico Vidal. España, 1926. B/N. 90′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=EL+MONJE+DE+PORTA+COELI | El monje de Porta-coeli transcurre a finales del siglo XVII y narra la desventura de Rosalía y Ricardo que deben renunciar a su noviazgo a favor de un poderoso y noble pretendiente. Desesperado, Ricardo dispara contra el Conde, pero a quien mata es al padre de su amada. Para purgar su delito, Ricardo ingresa en la cartuja de Porta-coeli , pero ella logra saber su paradero y una noche arriesga su vida para penetrar en el inexpugnable monasterio y reunirse con él. Tras ser descubiertos, el prior les impone un cruel castigo y serán finalmente la gitana Mariposa y su tribu, que ya les ayudaron en su infortunado noviazgo, quienes logren liberarlos y cambiar su destino. Dirigida por Ramón Orrico Vidal y producida por Levante Films en 1925, la película está inspirada en el poema romántico de 1837 La sílfida del acueducto , de Juan Arolas Bonet , así como en la zarzuela fantástica de Eduardo Escalante (hijo) Porta Coeli , estrenada en 1908 e inspirada en la obra de Arolas. Además, supone un documento relevante para la historia de la cinematografía valenciana, tanto por su argumento en torno a la cartuja de Porta Coeli (Valencia) y el rodaje en este enclave, como por haber sido producida por una de las academias cinematográficas de la época. La restauración, llevada a cabo en 2013 en los...",1926,True,,El monje de Porta-coeli,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,El náufrago de la calle de la Providencia,https://www.restauracionesfilmoteca.com/cine-extranjero/no-ficcion/el-naufrago-de-la-calle-providencia/,https://player.vimeo.com/video/1053789995?badge=0&autopause=0&player_id=0&app_id=58479,"Cine estrangeiro / não ficção; EL NÁUFRAGO DE LA CALLE DE LA PROVIDENCIA. Arturo Ripstein y Rafael Castanedo. México, 1971. Color. 49′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine estrangeiro / não ficção | metadados da ficha: EL NÁUFRAGO DE LA CALLE DE LA PROVIDENCIA. Arturo Ripstein y Rafael Castanedo. México, 1971. Color. 49′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=CALLE+PROVIDENCIA | Documental sobre Luis Buñuel rodado en su casa de México, dirigido por Arturo Ripstein y Rafael Castanedo . En la filmación vemos a personalidades del mundo del cine y la cultura, amigos y conocidos del director aragonés, como Carlos Fuentes , Julio Alejandro , Lilia Prado , Pedro Miret , Carlos Savage , Max Aub o Gustavo Alatriste hablando sobre el propio Buñuel. Entre las entrevistas se intercalan imágenes de Buñuel haciendo cócteles para sus amigos en el jardín de la casa, así como fotografías del director y secuencias de sus películas L’âge d’or (La Edad de Oro, 1930) y Un chien andalou (Un Perro Andaluz, 1929) , entre otras. La película llegó como un regalo de Rafael Castanedo al fundador de la Filmoteca, Ricardo Muñoz Suay . Se trataba de la única copia conocida en 16 mm. En 1995 se llevó a cabo la labor de restauración en los laboratorios ISKRA (Madrid), con lavados para eliminar la suciedad y corregir las rayas, eliminación de piquetes y perforaciones, y la recuperación del color secuencia a secuencia. Más información: La película en la prensa: Levante-EMV , ABC y El periòdic .",1971,True,,El náufrago de la calle de la Providencia,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,España al día. Edición especial. Attlee en España,https://www.restauracionesfilmoteca.com/cine-espanol/no-ficcion/espana-al-dia-edicion-especial-attlee-en-espana/,https://player.vimeo.com/video/84018344?badge=0&autopause=0&player_id=0&app_id=58479,"Cine espanhol / não ficção; ESPAÑA AL DÍA. EDICIÓN ESPECIAL. ATTLEE EN ESPAÑA. España, 1937. B/N. 2′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine espanhol / não ficção | metadados da ficha: ESPAÑA AL DÍA. EDICIÓN ESPECIAL. ATTLEE EN ESPAÑA. España, 1937. B/N. 2′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=ATTLEE | Fragmentos de tres reportajes del noticiario republicano España al día , coproducido entre Laya Films y Film Popular durante la Guerra Civil. En el primero de ellos, vemos imágenes de un homenaje a las Brigadas Internacionales , con un grupo de autoridades y numeroso público. El segundo, y bajo el título «Los de Caballería», muestra imágenes de la fiesta celebrada en el Teatro de la Zarzuela con el propósito de entregar al Regimiento de Caballería Nº 2 el estandarte ofrecido por el grupo Alfonso Cernada del Socorro Rojo Internacional de Madrid. El ministro de Instrucción Pública, Jesús Hernández, da un discurso con aplauso final de los asistentes. Por último, el reportaje «Attlee en España» contiene imágenes de la visita a Madrid, en los primeros días de diciembre de 1937, del diputado laborista británico Clement Attlee , en el que le vemos comprobar los efectos de los bombardeos y, acompañado por el general Miaja , pasar revista a una formación militar. La restauración, realizada en 1999 en los laboratorios ISKRA (Madrid), se hizo a partir de la película en soporte nitrato, y de la que se obtuvo un duplicado negativo B/N en una copiadora óptica con ventanilla húmeda. Ésta logró fotografiar cada fotograma atenuando las rayas del original. Más información: Colección Guerra Civil: Fondo Laya...",1937,True,,España al día. Edición especial. Attlee en España,,"Vida pública, política e história",Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Estampas 1932,https://www.restauracionesfilmoteca.com/cine-espanol/no-ficcion/estampas/,https://player.vimeo.com/video/84018345?badge=0&autopause=0&player_id=0&app_id=58479,"Cine espanhol / não ficção; ESTAMPAS 1932. España, 1932-1933. B/N. 10′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine espanhol / não ficção | metadados da ficha: ESTAMPAS 1932. España, 1932-1933. B/N. 10′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=2&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=ESTAMPAS | Documental sobre el trabajo de las Misiones Pedagógicas , organismo creado por el gobierno de la Segunda República Española en mayo de 1931, para recorrer los pueblos más humildes y abandonados, acercando hasta ellos la cultura a través de los libros, el cine, el teatro y el arte. Muestra la llegada de los grupos de misioneros a varios pueblos y las actividades realizadas, entre ellas una proyección de cine en una sala improvisada. Producido por el Patronato de las Misiones Pedagógicas , el responsable del montaje de Estampas 1932 fue el cineasta José Val del Omar , encargado del servicio de documentación gráfica del Patronato. Val del Omar utilizó aquí secuencias de distintas salidas de las Misiones que habrían sido rodadas por él mismo y por una imprecisa nómina de colaboradores. Estampas 1932 fue restaurada en 2008, en los laboratorios ISKRA (Madrid), a partir de una copia muda en 16 mm, muy deteriorada por el uso y con las deficiencias inherentes a su elevado nivel generacional. La copia presentaba importantes desigualdades fotográficas debido a los distintos materiales que se integraron en su montaje y que a su vez requieren distintas velocidades de proyección. La restauración de Estampas 1932 se ha realizado por procedimientos digitales para evitar las nuevas pérdidas de calidad fotográfica que comportaría el i...",1932,True,,Estampas 1932,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Fiestas en Burriana,https://www.restauracionesfilmoteca.com/cine-valenciano/no-ficcion/fiestas-en-burriana/,https://player.vimeo.com/video/127151305?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / não ficção; FIESTAS EN BURRIANA. Joan Andreu Moragas . España, ¿1923? B/N. 4′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / não ficção | metadados da ficha: FIESTAS EN BURRIANA. Joan Andreu Moragas . España, ¿1923? B/N. 4′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=FIESTAS+EN+BURRIANA | Reportaje sobre las fiestas de San Blas de Burriana , que se celebran el 3 de febrero. Unos rótulos dibujados a mano señalan las distintas partes de la película. Tras el rótulo que indica «El Pla» vemos una amplia panorámica de la calle llena de gente. «Traslado de San Blas desde la Parroquia a la Iglesia de su nombre» introduce las imágenes del traslado de la imagen de San Blas rodeada de una multitud; la procesión va por las calles con una banda de música. El rótulo «Vista general de la Feria” inicia una serie de imágenes de la fiesta: una noria, barquitos de madera y gente en la feria. En este último rótulo se puede leer la referencia a la empresa productora: “Ediciones Andreu Film” . La película llegó a la Filmoteca en 1993 en una copia nitrato conservada por María Ángeles Requena Candel, y que mostraba descomposición en los planos iniciales y una fuerte contracción. La restauración se realizó en 1994 en los laboratorios ISKRA (Madrid).",1923,True,,Fiestas en Burriana,,"Festas, cultura popular e memória local",Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Galería de escritores y artistas de 1928 a 1959,https://www.restauracionesfilmoteca.com/cine-extranjero/no-ficcion/galeria-de-escritores-y-artistas-de-1928-a-1959/,https://player.vimeo.com/video/109362214?badge=0&autopause=0&player_id=0&app_id=58479,"Cine estrangeiro / não ficção; GALERÍA DE ESCRITORES Y ARTISTAS DE 1928 A 1959. Enrique Amorim. Uruguay, 1928-1959. B/N. 40′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine estrangeiro / não ficção | metadados da ficha: GALERÍA DE ESCRITORES Y ARTISTAS DE 1928 A 1959. Enrique Amorim. Uruguay, 1928-1959. B/N. 40′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=5&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=GALER%edA | Sucesión de fragmentos con imágenes de escritores y artistas del siglo XX filmadas por el escritor uruguayo Enrique Amorim a lo largo de su vida y viajes. Incluye imágenes inéditas de Picasso , García Lorca , León Felipe , Iliá Ehrenburg , Stefan Zweig , María Teresa León , Ernesto Sábato , Borges y Pudovkin , entre muchos otros. Enrique Amorim (1900-1960) fue poeta, novelista, autor teatral y guionista. Pasó gran parte de su vida en Buenos Aires y allí escribió los guiones de varias películas argentinas durante los años 40 y 50, como Canción de cuna (Gregorio Martínez Sierra, 1941) , Vacaciones en el otro mundo (Mario Soffici, 1942) y Casi un sueño (Tito Davison, 1943), entre otras. Su novela más conocida es La carreta, publicada en 1932. Restaurada por la Filmoteca en 2004, en los laboratorios ISKRA (Madrid). El único material conservado era el negativo del reportaje, y estaba afectado por el síndrome del vinagre que deterioraba el soporte y hacía urgente su duplicación. Para salvaguardar las características fotográficas y no aumentar el nivel generacional del film, se optó por utilizar un material reversible que nos proporcionó un duplicado negativo de preservación en un solo paso. Más información: La película en los medios: El País .",1928,True,,Galería de escritores y artistas de 1928 a 1959,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Gran feria y fiestas en Játiva,https://www.restauracionesfilmoteca.com/cine-valenciano/no-ficcion/gran-feria-y-fiestas-en-jativa/,https://player.vimeo.com/video/1047821290?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / não ficção; GRAN FERIA Y FIESTAS EN JÁTIVA. Pedro Elviro. España, ca. 1928. B/N. 11′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / não ficção | metadados da ficha: GRAN FERIA Y FIESTAS EN JÁTIVA. Pedro Elviro. España, ca. 1928. B/N. 11′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=GRAN+FERIA | Reportaje sobre la Fira d’Agost , que se celebra desde el año 1250, entre el 15 y el 20 de agosto en Xàtiva, con desfiles de bandas de música, una exposición de pintura y escultura, la feria de ganado, el Real de la Feria y las corridas de toros. Producida por Producciones «Pitouto», firma creada por el popular actor cómico Pedro Elviro , pronto vinculada al cine sonoro de la mano de Florián Rey . Restaurada por la Filmoteca en 1999 en los laboratorios ISKRA (Madrid).",1928,True,,Gran feria y fiestas en Játiva,,"Festas, cultura popular e memória local",Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Il processo Clemenceau (El proceso Clemenceau),https://www.restauracionesfilmoteca.com/cine-extranjero/ficcion/el-proceso-clemenceau/,https://player.vimeo.com/video/1053709724?badge=0&autopause=0&player_id=0&app_id=58479,"Cine estrangeiro / ficção; IL PROCESSO CLEMENCEAU (El proceso Clemenceau). Alfredo de Antoni. Italia, 1917. B/N con tintes y virados. 90′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine estrangeiro / ficção | metadados da ficha: IL PROCESSO CLEMENCEAU (El proceso Clemenceau). Alfredo de Antoni. Italia, 1917. B/N con tintes y virados. 90′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=PROCESO+CLEMENCEAU | El escultor Pedro Clemenceau narra desde la cárcel la vida de su esposa, Iza Dobronowska, una mujer exiliada polaca a la que el afán de lujo y riqueza transforman en una vampiresa que arrastra a los hombres a la ruina y al crimen. Finalmente, su marido la mata y en la cárcel redacta esta memoria para que sirva de testimonio a la justicia, y de explicación para su joven hijo. El proceso Clemenceau está basada en la novela de Alexandre Dumas hijo , L’affaire Clemenceau. Mémoire de l’accusé , de 1866. La película fue uno de los éxitos más memorables de la diva italiana del cine mudo Francesca Bertini . Además, en el primer episodio, el joven Clemenceau está interpretado por Vittorio de Sica quien, con dieciséis años, inició su carrera cinematográfica como actor en este film. El film estuvo perdido hasta que en 1991 fueron identificadas dos copias en soporte nitrato: una en la Filmoteca y otra en la Filmoteca de Zaragoza . La restauración se llevó a cabo en colaboración con la Cineteca di Bologna , en el laboratorio L’Immagine Ritrovata de esta misma ciudad, a partir de las dos copias. Éstas presentaban importantes daños físicos, una avanzada descomposición y un elevado deterioro de las coloraciones, por lo que el trabajo de rescate fue de una g...",1917,True,,Il processo Clemenceau (El proceso Clemenceau),,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Il ventre di Parigi (El príncipe Rodolfo),https://www.restauracionesfilmoteca.com/cine-extranjero/ficcion/il-ventre-di-parigi/,https://player.vimeo.com/video/1053713729?badge=0&autopause=0&player_id=0&app_id=58479,"Cine estrangeiro / ficção; IL VENTRE DI PARIGI (El príncipe Rodolfo). Ubaldo Maria del Colle. Italia, 1917. B/N con tintes y virados. 107′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine estrangeiro / ficção | metadados da ficha: IL VENTRE DI PARIGI (El príncipe Rodolfo). Ubaldo Maria del Colle. Italia, 1917. B/N con tintes y virados. 107′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=VENTRE+DI+PARIGI | Basado en la novela Les Mystères de Paris (1842) , de Eugène Sue . Este film, en su versión española, fue recuperado por la Filmoteca y restaurado en 1996 a partir de una copia de proyección en soporte nitrato, en los laboratorios Haghefilm de Ámsterdam (Países Bajos). Constaba de cuatro episodios, cada uno de ellos con tres partes: «El Ruiseñor», «La Emboscada», «Flor de Arroyo» y «Flor de Santidad», que habían sufrido graves pérdidas por descomposición. Dichas pérdidas fueron suplidas por rótulos explicativos que ayudaron a completar el hilo argumental, así como por fotos fijas de los fotogramas que pudimos rescatar.",1917,True,,Il ventre di Parigi (El príncipe Rodolfo),,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,Juan Gil-Albert: la vida como legado,https://www.restauracionesfilmoteca.com/cine-valenciano/no-ficcion/juan-gil-albert-la-vida-como-legado/,https://player.vimeo.com/video/87161416?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / não ficção; JUAN GIL-ALBERT: LA VIDA COMO LEGADO. José Ginés Esparza. España, 1991. Color. 57′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / não ficção | metadados da ficha: JUAN GIL-ALBERT: LA VIDA COMO LEGADO. José Ginés Esparza. España, 1991. Color. 57′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=2&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=JUAN+GIL+ALBERT | No se trata de una restauración, sino de una producción propia de la Dirección General de Patrimonio Cultural de la Generalitat Valenciana, a través de la Filmoteca. Documental sobre la vida y la obra del escritor alicantino Juan Gil-Albert que incluye entrevistas a Octavio Paz , Ricardo Muñoz Suay , Rosa Chacel , Ramón Gaya , Juan Soriano , César Simón , Elena Aura Gil, Vicenta Gil, Jacobo Muñoz, Francisco Brines , Beatriz de Moura , Joaquín Calomarde y Pedro Peña. Además, la filmación contiene imágenes de archivo de Benicarló. Antes del Congreso (1937) y Estampas 1932 ; así como películas familiares y de Venancio Aura, además de fragmentos de la entrevista de César Simón a Juan Gil-Albert en casa de Arturo Zabala, realizada en Valencia en 1989.",1991,True,,Juan Gil-Albert: la vida como legado,,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,La barrera número 13 (1),https://www.restauracionesfilmoteca.com/cine-valenciano/ficcion/la-barrera-numero-13/,https://player.vimeo.com/video/110347332?title=0&byline=0&portrait=0&badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / ficção; LA BARRERA NÚMERO 13. Joan Maria Codina. España, 1912. B/N. 8′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / ficção | metadados da ficha: LA BARRERA NÚMERO 13. Joan Maria Codina. España, 1912. B/N. 8′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=BARRERA+N%faMERO+13 | Melodrama de ambiente taurino producido por la Casa Cuesta y dirigido por Joan Maria Codina . En una fiesta taurina un torero se enamora de la bailaora Carmela. Ella acude a la plaza vestida de manola junto a su amiga y ocupan un lugar preferente en la barrera. A su lado se sienta otro galán, y aunque ellas le miran con desdén, el torero se siente contrariado al verlo. Durante la faena, el diestro sufre una cogida mortal. En la enfermería Carmela encuentra al matador rodeado de su mujer e hija. Éste, en un postrero esfuerzo, reniega de su amante antes de morir reconciliado con su familia. Al salir a la calle, Carmela intenta sobreponerse al rechazo al que le someten todos los presentes, acercándose al galán al que antes esquivó, pero es él quien ahora le da la espalda. Fotograma antes de la restauración en el que se pueden observar las anomalías fruto de un mala reproducción El mismo fotograma tras la restauración Se trata de la primera restauración digital llevada a cabo por la Filmoteca. Lo que llegó al Archivo era un material de duplicación mal realizado en torno a 1960. El problema se creó al copiar película de formato mudo con un equipo de tecnología sonora. Cuando esto sucede, el espacio reservado para el sonido (reserva de banda) implica habitualmente la pérdida de un fragmento lat...",1912,True,,La barrera número 13 (1),,Ficção cinematográfica,Plataforma externa de vídeo
Filmoteca Valenciana,filmoteca-valenciana,Spain,Europe,ES-VC-FILMOTECA-VALENCIANA,Film archive with public restored-film streaming subset and larger restricted catalogue,https://ivc.gva.es/es/audiovisuales/la-filmoteca-es,True,True,https://www.restauracionesfilmoteca.com/,Vimeo / Restauraciones Filmoteca Valenciana,La barrera número 13 (2),https://www.restauracionesfilmoteca.com/cine-valenciano/ficcion/la-barrera-numero-13/,https://player.vimeo.com/video/119225770?badge=0&autopause=0&player_id=0&app_id=58479,"Cine valenciano / ficção; LA BARRERA NÚMERO 13. Joan Maria Codina. España, 1912. B/N. 8′","Vídeo público no subsite Restauraciones da Filmoteca Valenciana. | Recorte metodológico: filmes restaurados com player Vimeo incorporado; não representa o catálogo integral do IVC. | categoria: Cine valenciano / ficção | metadados da ficha: LA BARRERA NÚMERO 13. Joan Maria Codina. España, 1912. B/N. 8′ | ficha catalográfica: http://arxiu.ivac-lafilmoteca.es:8080/IVAC/BRSCGI.exe?CMD=VERDOC&BASE=TITU&RNG=15&SORT=A101&DOCR=1&FMT=TITUCOMP.fmt&SEPARADOR=&&INTE=SI&CTIT=BARRERA+N%faMERO+13 | Melodrama de ambiente taurino producido por la Casa Cuesta y dirigido por Joan Maria Codina . En una fiesta taurina un torero se enamora de la bailaora Carmela. Ella acude a la plaza vestida de manola junto a su amiga y ocupan un lugar preferente en la barrera. A su lado se sienta otro galán, y aunque ellas le miran con desdén, el torero se siente contrariado al verlo. Durante la faena, el diestro sufre una cogida mortal. En la enfermería Carmela encuentra al matador rodeado de su mujer e hija. Éste, en un postrero esfuerzo, reniega de su amante antes de morir reconciliado con su familia. Al salir a la calle, Carmela intenta sobreponerse al rechazo al que le someten todos los presentes, acercándose al galán al que antes esquivó, pero es él quien ahora le da la espalda. Fotograma antes de la restauración en el que se pueden observar las anomalías fruto de un mala reproducción El mismo fotograma tras la restauración Se trata de la primera restauración digital llevada a cabo por la Filmoteca. Lo que llegó al Archivo era un material de duplicación mal realizado en torno a 1960. El problema se creó al copiar película de formato mudo con un equipo de tecnología sonora. Cuando esto sucede, el espacio reservado para el sonido (reserva de banda) implica habitualmente la pérdida de un fragmento lat...",1912,True,,La barrera número 13 (2),,Ficção cinematográfica,Plataforma externa de vídeo
