institution,slug,country,continent,repository_code,archive_type,cnc_aff_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,"https://www.europeanfilmgateway.eu/detail/Rue%20du%20quartier%20latin%20(),%20affiches%20du%20S%C3%A9nat%20et%20d'enr%C3%B4lement%20des%20femmes/cnc::5328a60fc2151a8c3d2dc233178d1f62","Rue du quartier latin (?), affiches du Sénat et d'enrôlement des femmes","Documentary | World War, 1914-1918 -- France / City and town life / Politics and war / Women and war / EFG1914 / World War I / Affiche ; Commerce ; Discours politique ; Effort de guerre ; Femme ; Guerre 1914-1918 ; Marchande ambulante","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Latin Quarter (?), Senate and Women's Recrutement Posters | gênero: Documentary | duração: 00:03:34 | coleção: Albert-Kahn musée et jardin départementaux - Département des Hauts-de-Seine | direção: Unknown | cor: Black & White | som: Without sound | direitos: In Copyright / Albert-Kahn musée et jardin départementaux - Département des Hauts-de-Seine | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/K_228420.html | In 1917, during World War I, on the walls of the Latin Quarter (?), posters relate political speeches and appeal for French volunteers to enlist to serve their Homeland. A group of men in civilian clothing is gathered under the banner ""Vallonet & Nizerolle."" Street vendors sell their products.",1917
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Fabrication%20des%20munitions%20et%20du%20mat%C3%A9riel%20de%20guerre/cnc::bb3247ae7b1c8206c15c62413bfaedff,Fabrication des munitions et du matériel de guerre,"Adverstising film | World War, 1914-1918 -- Women -- Great Britain / Weapons industry / EFG1914 / World War I / Armement; Equipement militaire; Guerre 1914-1918; Industrie; Munitions; Navire de guerre; Ouvrier; Ouvrière; Usine","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Manufacturing munitions and war materials | gênero: Adverstising film | duração: 00:08:50 | coleção: Centre national du cinéma et de l'image animée - CNC | direção: Unknown | produtora: Société des Etablissements Gaumont | cor: Tinted / Toned / Hand coloured | som: Without sound | direitos: In Copyright | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/26017.html | During the First World War, Vickers manufactured munitions and war materials needed for combat. In the workshops, shrapnel and shells are manufactured by workers, while women and young girls assemble the parts and load the shells with powder. When the work is completed, armored trucks transport the munitions to their destination. At the dockyards, a warship is constructed using steel plates and pieces cut from armored vehicles using acetylene flames.",1916? ?
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mise%20en%20batterie%20du%2075%20et%20le%20tir/cnc::18a5aaa2e94c65e62b3b77fe0cfb9b1f,Mise en batterie du 75 et le tir,"n/a | World War, 1914-1918 -- France / Attrition (Military science) / World War, 1914-1918 -- Technology / EFG1914 / World War I / Artillerie ; Canon ; Guerre 1914-1918 ; Soldat ; Tir d'artillerie","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Forming a Battery of 75 mm Field Guns, Shooting | gênero: n/a | duração: 00:03:22 | coleção: Collection du Département de la Charente | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / Département de la Charente | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/33235.html | During World War I, soldiers transport 75 mm field guns, towed by horses across the countryside, then begin shooting.",1916? ?
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Ravitaillement%20am%C3%A9ricain/cnc::782b9076c058b5128448e98355fdaed3,Ravitaillement américain,"Documentary | World War, 1914-1918 -- France / Civilians in war / Food supply / World War, 1914-1918 -- United States / EFG1914 / World War I / Guerre 1914-1918; Marchandise; Matière première; Nourriture; Population civile; Ravitaillement; Vie quotidienne","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: American Provisions | gênero: Documentary | duração: 00:08:32 | coleção: Centre national du cinéma et de l'image animée - CNC | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Tinted / Toned / Hand coloured | som: Without sound | direitos: In Copyright | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/179060.html | During World War I, the Americans support the Allies. In order to prevent people from dying of hunger, they send goods to France, then Belgium. Tons of flour and wheat are unloaded from barges, as well as fat, which is then weighed. Thus, soup and bread can be distributed to civilians and flour is given to the sick. The fat is used to prepare concentrated milk.",1916? ?
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Aux%20abords%20de%20Verdun/cnc::6cc22bc0fc858c93440bc22d5a9e21b8,Aux abords de Verdun,"Newsreel | World War, 1914-1918 -- France / France -- Colonies / World War, 1914-1918 -- Campaigns -- Meuse River Valley / World War, 1914-1918 -- Transportation / EFG1914 / World War I / Guerre 1914-1918 ; Troupes coloniales ; Soldat ; Transport de munition ; Verdun ; Chemin de fer","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: On the Outskirts of Verdun | gênero: Newsreel | duração: 00:11:25 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées : 2ème Armée | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/A_234.html | Relief infantrymen (tirailleurs) near Fleury-devant-Douaumont. Transporting men and munitions toward the front using truck convoys and 0.60 m railroads. Panorama of the Meuse Valley and Verdun. Daily life of the troops, upkeep of transportation routes by Senegalese infantrymen, and a tour of a military camp.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Avec%20l'Arm%C3%A9e%20russe%20en%20Champagne./cnc::ae22132569f18066d2c8ce072d0344da,Avec l'Armée russe en Champagne.,"Newsreel | World War, 1914-1918 -- France / World War, 1914-1918 -- Russia / Military ceremonies, honors, and salutes / EFG1914 / World War I / Guerre 1914-1918 ; Cérémonie officielle ; Armée Russie","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: With the Russian Army in Champagne | gênero: Newsreel | duração: 00:10:49 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/A_1228.html | At the Mailly camp in 1916, Generals Marouchevsky, Lokhvitsky, Gilinsky and Prince Peter of Montenegro inspect the 3rd brigade of the Russian expeditionary force. In Semipalatinsk (Kazakhstan) in 1919, troops loyal to the tsar and equipped with English cannons march in a parade. An armored Czech train passes through a train station.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/En%20Champagne/cnc::dbbbba611f070f88d4a5d6ce4644aefc,En Champagne,"Newsreel | World War, 1914-1918 -- France / Cavalry / Soldiers / Air warfare / World War, 1914-1918 -- Trench warfare / EFG1914 / World War I / Guerre 1914-1918 ; Cavalerie ; Aviation ; Soldat ; Vie quotidienne ; Tranchée","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: In Champagne | gênero: Newsreel | duração: 00:11:17 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/A_183.html | In Champagne, relief of the 22nd regiment of dragoons, preceded by its music. Backlighting on the parade of horsemen. The deployment of signs on the ground for an airplane responsible for guiding the shots of a 120 mm De Bange cannon. In the trenches of the Reims suburbs: checking telephone lines, traffic near no man's land, and daily life.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/En%20liaison%20avec%20nos%20alli%C3%A9s%20sur%20la%20Somme/cnc::8135df59920a95a1b5ffcb761b996a75,En liaison avec nos alliés sur la Somme,"Newsreel | World War, 1914-1918 -- France / Military maneuvers / World War, 1914-1918 -- Transportation / Soldiers / EFG1914 / World War I / Guerre 1914-1918 ; Armée britannique ; Manœuvres militaires ; Artillerie ; Transport ; Soldat ; Télécommunications","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Liaison with our Allies next to the Somme River | gênero: Newsreel | duração: 00:12:10 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/A_281.html | Setting up a battery of 160 mm and 140 mm cannons. Horse-drawn convoy on a flooded road. Relief of the Scottish and English troops. Laying down telegraphic lines. New 155 mm cannon and shots. A bivouac near a river and camp in a quarry. Trench mortar taken from the Germans. The French and English celebrate the Entente Cordiale.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Joan%20the%20Woman/cnc::ae60e20d8351bead59298055713888c4,Joan the Woman,"Feature film | World War, 1914-1918 / Patriotism / World War, 1914-1918 -- Motion pictures and the war / Soldiers / EFG1914 / World War I / Anglais ; Guerre 1914-1918 ; Guerre de Cent Ans (1337-1453) ; Inquisition ; Martyr ; Patriotisme ; Soldat ; Sorcellerie ; Victoire","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Feature film | duração: 00:79:09 | coleção: Collection du Département de la Charente | direção: DeMille, Cecil B. | produtora: Cardinal Film Corporation | cor: Black & White | som: Without sound | direitos: In Copyright / Département de la Charente | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/35259.html | A reconstruction of Joan of Arc's life, which reflects that of the poilus (French soldiers of WWI), who were anonymous and often of modest, rural origin. ""From Domrémy to Chinon."" Joan the Maid, guided by heavenly voices, must convince others of her pre-destined role and aptitude to command the French Army. She leaves her native village to speak to the king, who, after numerous incidents, agrees to leave his troops in her command. ""The Liberation of Orléans."" Battles against the English establish Joan's authority in this exclusively masculine world. The recapture of the towers of Orléans symbolizes the victory. ""Hour of glory...hour of suffering."" Though wounded, Joan of Arc nevertheless succeeds in conquering Orléans. It's the first in a series of victories, which lead to the crowning of Charles VII in Reims. After the coronation, J...",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/L'Infanterie%20fran%C3%A7aise%20dans%20la%20bataille/cnc::80ba119d0cfcb7d1e35e7b614ad99d85,L'Infanterie française dans la bataille,"Outtake | World War, 1914-1918 -- France / World War, 1914-1918 -- Battlefields -- Belgium / Infantry / World War, 1914-1918 -- Trench warfare / World War, 1914-1918 -- Medical care / Prisoners of war / Military ceremonies, honors, and salutes / EFG1914 / World War I / Guerre 1914-1918 ; Tranchée ; Assaut ; Infanterie; Artillerie ; Santé ; Prisonnier de guerre ; Revue militaire","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The French Infantry In the Battle | gênero: Outtake | duração: 00:19:26 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/A_672.html | The progression of an offensive: advancing to the front line and progress in the trenches, engineering work, artillery preparation; officers around a map preparing the assault, H-hour and leaving the trench, attack with flame throwers and grenades, the arrival of prisoners; resting after the battle, evacuating the wounded and transporting the dead. General Joffre inspects the troops.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/L'arm%C3%A9e%20anglaise%20combattant%20en%20France/cnc::6f91dce9d525a3b405dca8b5cd7b50a3,L'armée anglaise combattant en France,"Newsreel | World War, 1914-1918 -- France / World War, 1914-1918 -- Great Britain / World War, 1914-1918 -- Battlefields -- France / Soldiers / World War, 1914-1918 -- Trench warfare / Military maneuvers / Agriculture / EFG1914 / World War I / Guerre 1914-1918 ; Bataille de la Somme ; Artillerie ; Soldat ; Armée Grande Bretagne ; Tranchées ; Manœuvres militaires ; Agriculture","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The English Army Fighting in France | gênero: Newsreel | duração: 00:15:49 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/B_309.html | Various activities of the English regiments before the Somme offensive: Buffs, Bedfards, Suffolks, London Scottish, East Yorkshire and a battalion of the Royal Welch Fusiliers. Agriculture near the front. Religious service before the attack. Transporting munitions and bombarding enemy lines, including the use of ""Plum-Pudding"" projectiles.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/La%20main%20d'oeuvre%20f%C3%A9minine%20dans%20les%20usines%20de%20guerre/cnc::471e75837a277c38a1aec9917d8673cf,La main d'oeuvre féminine dans les usines de guerre,"Documentary | World War, 1914-1918 -- France / Weapons industry / Women and war / EFG1914 / World War I / Guerre 1914-1918 ; Aviation ; Armement ; Usine ; Femme","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The Female Workforce in War Factories | gênero: Documentary | duração: 00:09:42 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/A_1081.html | In Courbevoie (Delage factory), workers machining, countersinking, and drilling mechanical parts for weaponry and airplane engines. In Paris (Gaumont), workers manufacture rifle covers and boosters. Women manufacture aircraft cabin parts. Leaving the factory.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Les%20surprises%20du%20camouflage/cnc::52a9e45ccd46305ff28192c06790b455,Les surprises du camouflage,"Documentary | World War, 1914-1918 -- France / World War, 1914-1918 -- Technology / EFG1914 / World War I / Guerre 1914-1918 ; Technologie ; Camouflage","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Camouflage Surprises | gênero: Documentary | duração: 00:07:04 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/A_610.html | Manufacturing fake cannons, fake trees, fake molehills and mannequins in the Châlons-sur-Marne winter circus, transformed into a camouflage workshop. A door simulating a rock in a trench. A detailed look at manufacturing a fake molehill and trench stakes holding periscopes. Demonstration of how to use a fake cadaver as an observation post.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/L%E2%80%99artillerie%20et%20l%E2%80%99aviation%20dans%20la%20r%C3%A9gion%20de%20Verdun/cnc::19c6160a056351bec2ada9f827667d39,L’artillerie et l’aviation dans la région de Verdun,"Documentary | World War, 1914-1918 -- France / Air warfare / World War, 1914-1918 -- Technology / EFG1914 / World War I / Guerre 1914-1918 ; Artillerie ; Aviation ; Technologie ; Animal","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Artillery and Air Force in the Verdun Region | gênero: Documentary | duração: 00:11:41 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/A_474.html | Interaction between heavy artillery on a railroad and the air force during the Somme offensive: the role of optic telegraphy and aerology. The artillery and air force in the Verdun region: loading and shooting a 155 m De Bange cannon, salvaging empty cartridges, and the artillerymen's dog wearing a forage cap and smoking a pipe.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/L%E2%80%99offensive%20fran%C3%A7aise%20sur%20la%20Somme.%20Juillet%201916%20(23)/cnc::8cbec5c76fc5e08ba9a513e15e73a173,L’offensive française sur la Somme. Juillet 1916 (2/3),"Newsreel | World War, 1914-1918 -- France / World War, 1914-1918 -- Great Britain / World War, 1914-1918 -- Battlefields -- France / Prisoners of war / Buildings -- War damage / Soldiers / EFG1914 / World War I / Guerre 1914-1918 ; Bataille de la Somme ; Artillerie ; Soldat ; Armée Grande Bretagne ; Prisonnier de guerre ; Destruction ; Observation aérienne ; Visite officielle","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The French Offensive in the Somme - July 1916 | gênero: Newsreel | duração: 00:28:59 | coleção: ECPAD | direção: Unknown | produtora: SCA - Section Cinématographique des Armées | cor: Black & White | som: Without sound | direitos: In Copyright / ECPAD | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/B_117.html | The July 20, 1916 offensive in the Somme: troop movements, artillery preparations, the assault and capture of prisoners. English artillery in camp and in action. Visit from General Joffre and President Poincaré. Destroyed villages and devastated terrain. French and Scottish troops meet up. The release of an observation balloon.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Prisonniers%20allemands%20des%20combats%20de%20Verdun/cnc::07703e68bd1338b770195e7482a68739,Prisonniers allemands des combats de Verdun,"Newsreel | World War, 1914-1918 -- Campaigns -- Meuse River Valley / Physical education and training, Military / EFG1914 / World War I / Camp de prisonniers ; Captivité ; Guerre 1914-1918 ; Prisonnier de guerre","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Prisoners Taken by Germany at the Battle of Verdun | gênero: Newsreel | duração: 00:08:22 | coleção: Collection du Département de la Charente | direção: Unknown | cor: Tinted / Toned / Hand coloured | som: Without sound | direitos: In Copyright / Département de la Charente | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/58402.html | May 1916. A large detachment of prisoners arrives at the Souilly (Meuse) camp. The detachment stands out, with prisoners from Alsace, Poland and Denmark. Featuring: A panorama of the camp and its wall-walks. The disinfection room. A medical visit. Morning coffee. On the way to the work sites. In the quarries. Work in the undergrowth (Ratigny-sur-Meuse). The return to camp.",1916
Centre national du cinéma et de l'image animée - Archives françaises du film,centre-national-du-cin-ma-et-de-l-image-anim-e-archives-fran-aises-du-film,France,Europe,FR-CNC-AFF,National film archive,https://www.cnc.fr/a-propos-du-cnc/directions-et-services/direction-du-patrimoine-cinematographique,True,True,https://www.europeanfilmgateway.eu/search-efg/Centre%20nationale%20du%20cin%C3%A9ma%20CNC,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Sixi%C3%A8me%20bataille%20de%20l'Isonzo/cnc::c5964d0695043ecda9c972056eb03dd3,Sixième bataille de l'Isonzo,"Newsreel | World War, 1914-1918 -- Campaigns -- Isonzo River Valley (Slovenia and Italy) / EFG1914 / World War I / Armée; Guerre 1914-1918; Italie; Soldat","Ficha pública de Centre national du cinéma et de l'image animée - Archives françaises du film no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The Sixth Battle of the Isonzo | gênero: Newsreel | duração: 00:09:42 | coleção: Centre national du cinéma et de l'image animée - CNC | direção: Comerio, Luca | produtora: Luca Comerio & C. Milano | cor: Tinted / Toned / Hand coloured | som: Without sound | direitos: In Copyright | ver também: http://lise.cnc.fr/Internet/ARemplir/parcours/EFG1914/pages_FR/38.html | Though the railroad bridge has been destroyed at Rocchette Piovene, the enemy is firing shots in retaliation, and the Isonzo river is low, yet the Duke of Aosta's troops advance towards Gorizia step by step. The Italian soldiers enter the city on Edmondo de Amicis Street, followed by the cavalrymen. In the name of the king, the Count of Turin takes possession of the city. Bread and blankets are distributed to the prisoners.",1916
