institution,slug,country,continent,repository_code,archive_type,luce_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M019905.mp4/playlist.m3u8,Vita delle farfalle,"temi Biologia farfalle luoghi Italia | italiana Produzione | Istituto Nazionale Luce crediti realizzazione : Omegna, Roberto | Omegna, Roberto Il baco da seta - maturazione delle uova e nascita delle larve - alimentazione - gli organi essenziali dell'animale - formazione del bozzolo - la pupa nell'interno del bozzolo si trasforma in crisalide - la farfalla fora il bozzolo ed esce all'aperto - larve della vanessa maggiore e del macaone e loro successive trasformazioni in farfalle. edizione","Ficha pública do catálogo cinematográfico Archivio Luce. | código: M019905 | duração: 00:12:47 | cor: b/n | som: muto | direção: Omegna, Roberto Il baco da seta - maturazione delle uova e nascita delle larve - alimentazione - gli organi essenziali dell'animale - formazione del bozzolo - la pupa nell'interno del bozzolo si trasforma in crisalide - la farfalla fora il bozzolo ed esce all'aperto - larve della vanessa maggiore e del macaone e loro successive trasformazioni in farfalle. edizione | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce crediti realizzazione : Omegna, Roberto | mídia pública detectada: 2 arquivo(s) | Il baco da seta - maturazione delle uova e nascita delle larve - alimentazione - gli organi essenziali dell'animale - formazione del bozzolo - la pupa nell'interno del bozzolo si trasforma in crisalide - la farfalla fora il bozzolo ed esce all'aperto - larve della vanessa maggiore e del macaone e loro successive trasformazioni in farfalle. | farfalle appena uscite dal bozzolo un baco da seta lentamente si schiude e la farfalla esce le immagini scorrono su alcuni bachi da seta nel momento dell'apertura le farfalle muovono le ali numerosi bozzoli sui quali circolano bruchi una foglia completamente ricoperta di bruchi alcuni bozzoli bruchi in movimento tra le foglie i bruchi divorano le foglie una crisalide (?) un bozzolo in costruzione inquadrature dei bozzoli bruchi in movimento larve all'interno di due bozzoli: una è immobile, mentre l'altra si agita con forza farfalle (o falene) depongono uova le immagini scorrono su diverse specie d...",1924,Vita delle farfalle,1924-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegM300/M022008.mp4/playlist.m3u8,Caprera! Verso l'isola sacra!,"temi rievocazioni storiche Regia Marina italiana persone Armosino, Francesca luoghi Isola di Caprera tomba di Giuseppe Garibaldi a Caprera Sardegna | italiana Produzione | Istituto Nazionale Luce","Ficha pública do catálogo cinematográfico Archivio Luce. | código: M022008 Il documentario mostra il suggestivo paesaggio marino e di terra dell'isola di Caprera soffermandosi ad illustrare la casa di Giuseppe Garibaldi, i cimeli, il testamento e altri oggetti appartenuti all'eroe del Risorgimento. L'ultima moglie di Garibaldi, Francesca Armosino, accompagna alcuni ospiti a visitare il parco circostante la villa prima di rendere omaggio al sepolcro del marito. | duração: 00:17:02 | cor: b/n | som: muto | língua: italiana | nacionalidade: italiana Produzione | produção: Istituto Nazionale Luce | mídia pública detectada: 2 arquivo(s) | Il documentario mostra il suggestivo paesaggio marino e di terra dell'isola di Caprera soffermandosi ad illustrare la casa di Giuseppe Garibaldi, i cimeli, il testamento e altri oggetti appartenuti all'eroe del Risorgimento. L'ultima moglie di Garibaldi, Francesca Armosino, accompagna alcuni ospiti a visitare il parco circostante la villa prima di rendere omaggio al sepolcro del marito. | navi e sottomarini della marina militare in navigazione verso Caprera scorci panoramici della costa sarda immagini di scogli e di piccole isole arrivo nel porto di Caprera degli uomini passeggiano, entrando ed uscendo dalla casa di Garibaldi a Caprera corone funebri interni della casa: la stanza da letto di Garibaldi le immagini scorrono su alcuni cimeli dell'eroe del Risorgimento fotografia di Garibaldi anziano, circondato dai figli altri cimeli di Garibaldi il testamento di Garibaldi alcune persone sostano sotto un enorme pino marittimo cartello sul tronco...",1922,Caprera! Verso l'isola sacra!,1922-01-01,"Território, cidade e patrimônio",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://patrimonio.archivioluce.com/luce-web/detail/IL3000051121/1/-1141.html?startPage=0,Grande Certosa,temi Religione cattolica luoghi Francia Alpi francesi | francese Produzione | Istituto Nazionale Luce Anno di produzione: [1920],Ficha pública do catálogo cinematográfico Archivio Luce. | duração: 00:03:30 | cor: b/n | som: muto | nacionalidade: francese Produzione | produção: Istituto Nazionale Luce Anno di produzione: [1920] | registro descritivo sem arquivo HLS/MP4 exposto na ficha | documentario che mostra la Grande Certosa nella zona del Delfinato in Francia e le zone circostanti. | veduta panoramica della Grande Certosa nel massiccio delle Alpi del Delfinato il ponte della Croce Verde veduta panoramica dell'antico Monastero fondato da S. Bruno il monastero ripreso da altra angolazione persone fanno il loro ingresso nel Monastero e passeggiano all'interno del comprensorio le persone lascano il Monastero al termine della loro visita la strada che conduce dalla Grande Certosa a Fourvoire percorsa da una vettura visione del ponte di S. Bruno attraversato da alcune vetture vettura percorre una strada in una zona deserta uomini si affacciano su un dirupo una vettura percorre la medesima strada,1920,Grande Certosa,1920-01-01,"Território, cidade e patrimônio",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegRW300/RW54801.mp4/playlist.m3u8,Il presidente americano Wilson in Italia 111 H 1235,"temi ferrovie Reggimento Corazzieri Corpo dei Reali Carabinieri Regio Esercito Italiano celebrazioni civili persone Wilson, Thomas Woodrow Vittorio Emanuele III Elena di Savoia Lanciani, Rodolfo Sonnino, Giorgio Sidney Boni, Giacomo luoghi Francia Roma Milano Torino Foro romano Duomo di Milano","Ficha pública do catálogo cinematográfico Archivio Luce. | código: RW54801 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | sulla banchina della stazione di Modane in Francia vi sono il presidente Wilson, l'ammiraglio Grayson e Geeorge Creel essi passeggiano avanti e indietro seguiti dai loro aiutanti a Roma un drappello di corazzieri a cavallo al di fuori della stazione imbandierata il re Vittorio Emanuele III si reca alla stazione per ricevere il presidente americano Woodrow Wilson il re e Wilson salgono su una carrozza scoperta la regina Elena sale in un'altra carrozza vi sono anche la signora Wilson, l'ammiraglio Grayson e il generale Harts i corazzieri e il corteo di carrozze lasciano piazza dei Cinquecento soldati a cavallo a piedi passano i portabandiere con la carrozza ferma Wilson parla con alcune persone della folla che assiste al passaggio del corteo via Nazionale piena di gente che saluta festosamente l'ingresso delle carrozze nel portone del Quirinale molta folla davanti al Quirinale il re e il...",1919,Il presidente americano Wilson in Italia 111 H 1235,1919-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegRW300/RW55001.mp4/playlist.m3u8,Il presidente americano Wilson parte per la Francia 111 H 1229,"temi marina militare statunitense celebrazioni civili persone Wilson, Thomas Woodrow luoghi Francia New York","Ficha pública do catálogo cinematográfico Archivio Luce. | código: RW55001 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | dal porto di New York parte la nave che reca in Francia il presidente Wilson e il suo seguito dai ponti della nave molti marinai salutano da un'apertura sulla fiancata della nave salutano alcuni passeggeri tra cui molte donne sull'edificio che sorge sul molo vi è una grande scritta PIER...........U.S. ARMY TRANSPORT....... molta gente saluta dal molo, dai rimorchiatori due piccoli rimorchiatori affiancano la grande nave Wilson con in testa un basco il transatlantico in navigazione nella nebbia il profilo dei grattacieli di New York davanti a cui passa la nave in aria un dirigibile un biplano molte navi in mare un ufficiale a bordo guarda con il cannocchiale mare aperto Wilson con un ufficiale di marina la signora Wilson con due amici due passeggeri affacciati al parapetto di un ponte altre immagini della vita di bordo i passeggeri e gli ufficiali conversano sui ponti della nave una foto...",1919,Il presidente americano Wilson parte per la Francia 111 H 1229,1919-01-01,"Território, cidade e patrimônio",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegRW300/RW55201.mp4/playlist.m3u8,Battaglia sulle colline italiane 200 CBS 361,temi Regio Esercito Italiano Regia Marina italiana prigionieri di guerra La grande guerra (1914-1918) luoghi Italia Veneto monte Tomba,Ficha pública do catálogo cinematográfico Archivio Luce. | código: RW55201 | duração: 00:05:20 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | esplosioni in una vallata un grande cannone che spara artiglieri italiani al lavoro grande nuvola nera altre esplosioni ITALIAN ARTILLERY KEEPS UP A CONSTANT BOMBARDMENT OF THE AUSTRIAN POSITIONS ON MONTE TOMBA una postazione di artiglieria nella battaglia del monte Tomba THE INFANTRY RUSHES INTO ACTION OVER GROUND SWEPT BY ENEMY SHELLS sdraiati in terra i soldati sparano con le mitragliatrici avanzata con cautela spara un cannone tedeschi in trincea italiani in trincea alpini in trincea esplosioni sui fianchi della montagna getti d'acqua contro una gran nuvola nera di fumo e fiamme per una via di montagna marciano i soldati WITH RIFLE AND MACHINE GUN THEY CARRY ON THE GRIM TASK da feritoie i soldati sparano coi fucili con le mitragliatrici dietro sacchetti di sabbia ANOTHER INSTALLMENT OF AUSTRIA'S ARMY TRANSFERRED TO ITALIAN CUSTODY prigionieri austriaci WASPS OF THE SEA ITALIAN SAILO...,1918,Battaglia sulle colline italiane 200 CBS 361,1918-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegRW300/RW54901.mp4/playlist.m3u8,Gli americani in Francia 111 ADC 139,temi esercito statunitense esercito francese La grande guerra (1914-1918) luoghi Francia,Ficha pública do catálogo cinematográfico Archivio Luce. | código: RW54901 | duração: 00:10:12 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | in una radura fra gli alberi soldati e carri armati d'epoca vi sono soldati francesi e americani carri militari tirati da cavalli soldati a cavallo i carri armati in movimento i carri passano vicino a un casolare danneggiato dalle bombe in campo aperto una esplosione carri armati in movimento i carri su un vagone ferroviario un carro tedesco su cui è scritto MEPHISTO carri nemici danneggiati un ufficiale parla ai soldati una ragazza dentro un carro sorride in m.d.p. un carro con a bordo una ragazza procede a guisa di bulldozer una ragazza su un carro sorride in m.d.p.,1918,Gli americani in Francia 111 ADC 139,1918-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegRW300/RW54701.mp4/playlist.m3u8,L'esercito americano in Italia durante la prima guerra mondiale 111 H 1228,"temi Regio Esercito Italiano esercito statunitense esercito britannico sanità armi esercitazioni militari celebrazioni militari La donna marina militare austriaca prigionieri di guerra ferrovie La grande guerra (1914-1918) persone Edoardo VIII Vittorio Emanuele III Gompers, Samuel luoghi Veneto fiume Piave Fiume Istria Montenegro Vienna Treviso Venezia","Ficha pública do catálogo cinematográfico Archivio Luce. | código: RW54701 | duração: 00:34:00 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | titoli scheda National: Italy - Army U.S. Army activities in Italy during the World War, 1918-1919 HISTORICAL FILM NO. 1228 Signal Corps Revised version, 1936 di fronte a una piccola costruzione in legno conversano alcuni ufficiali angloamericani in secondo piano camerieri, civili in bombetta, e militari italiani a Villafranca (probabilmente Villafranca di Verona) molti ufficiali e un gruppo di Carabinieri attendono sulla banchina l'arrivo di un treno che sta entrando in stazione alcuni soldati americani col caratteristico cappello a larghe tese sono in piedi sul tetto dei vagoni e fanno il saluto militare da un portico a colonne esce il comitato italiano di ricezione che ha accolto l'arrivo del gen. C.G. Treat, del col. Wm. B. Wallace e del generale italiano Garaldi in un viale alberato, davanti a due ali di soldati schierati, passano i nuovi venuti col loro seguito nel gruppo vi sono...",1918,L'esercito americano in Italia durante la prima guerra mondiale 111 H 1228,1918-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegRW300/RW55301.mp4/playlist.m3u8,Il fronte italiano 200 CBS 35,temi Regio Esercito Italiano esercito francese esercitazioni militari La grande guerra (1914-1918) luoghi Italia,"Ficha pública do catálogo cinematográfico Archivio Luce. | código: RW55301 | duração: 00:01:35 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | girato in Italia durante la prima guerra mondiale con i picconi i soldati italiani scavano la terra un militare passa tra di loro distribuendo una bevanda JUST BECAUSE THEY'RE AWAY FROM HOME IS NO REASON WHY THEY CAN'T HAVE THEIR OUT-OF-SEASON VEGETABLES un gruppo di mongoli uno di essi suona uno strumento ad arco un altro suona uno strumento a fiato cinesi mascherati con ricchi vestiti e lunghe barbe una danza stilizzata NO GREATER BRAVERY IN ACTION OR FORTITUDE UNDER THE MOST TRYING CIRCUMSTANCES HAS BEEN SHOWN BY ANY OF THE ALLIED FORCES THAN THAT OF THE SENEGALESE. UNDER THE BRILLIANT LEADERSHIP OF GEN. MANGIN, THEY HAVE PERFORMED MAGNIFICENTLY p.p. di un senegalese INTENSIVE TRAINING SOON DEVELOPS THESE SENEGALESE INTO EXCELLENT SOLDIERS; BAYONET DUELS AND THROWING HAND GRENADES ARE DAILY PRACTICED addestramento militare delle reclute senegalesi passaggio sotto il filo spinato si p...",1917,Il fronte italiano 200 CBS 35,1917-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegRW300/RW55401.mp4/playlist.m3u8,Il fronte italiano 200 CBS 357,temi Regio Esercito Italiano Regia Aeronautica Italiana La donna esercito francese sanità celebrazioni militari La grande guerra (1914-1918) luoghi Italia monte Tomba Francia Belgio,"Ficha pública do catálogo cinematográfico Archivio Luce. | código: RW55401 | duração: 00:10:59 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | INTO THE AIR IN PURSUIT OF THE RAIDERS un antico aereo gira l'elica l'aereo decolla volo a bassa quota il carrello dell'aereo il terreno sottostante militari italiani esaminano sul terreno un relitto di aereo il cadavere di un pilota ALONG THE ETERNAL ALPS, ITALY CONSTANTLY STRENGTHENS HER WALL OF DEFENSE truppe in cammino una postazione di artiglieria nella boscaglia i soldati avanzano il trasporto di un ferito la cavalleria FROM THEIR TRENCHES THE FRENCH WATCH THE GERMAN SHELLS...THEN THE INFANTRY GOES FORWARD posto di osservazione dei francesi soldati in marcia in un vasto campo DIRECTING THE SHELLS THAT FALL JUST FORWARD OF THE ADVANCING MEN seduti in terra alcuni telegrafisti soldati in attesa ON MONT ROUGE soldati francesi riposano nelle trincee sul terreno WHERE ITALY MEETS THE HUN. AN ITALIAN POSITION NEAR MONTE TOMBA. THIS SCENE WAS MADE FROM THE TELEFERICA, ONE OF THE CABLE-WA...",1917,Il fronte italiano 200 CBS 357,1917-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegCF300/CF00302.mp4/playlist.m3u8,La guerra d'Italia a 3000 metri sull'Adamello,"temi La grande guerra (1914-1918) L'Italia dalla neutralità alla vittoria Regio Esercito Italiano Arma degli Alpini Religione Cattolica esercito austriaco prigionieri di guerra luoghi Adamello | italiana | Comerio, Luca Il filmato contiene le riprese di Luca Comerio girate sull'Adamello durante alcune azioni di guerra di un reparto di Alpini edizione","Ficha pública do catálogo cinematográfico Archivio Luce. | código: CF00302 | duração: 00:11:10 | cor: b/n | som: muto | direção: Comerio, Luca Il filmato contiene le riprese di Luca Comerio girate sull'Adamello durante alcune azioni di guerra di un reparto di Alpini edizione | nacionalidade: italiana | mídia pública detectada: 2 arquivo(s) | Il filmato contiene le riprese di Luca Comerio girate sull'Adamello durante alcune azioni di guerra di un reparto di Alpini | appare la didascalia: ""In onore di Carlo Giordana conquistatore dell'Adamello"" soldati italiani corrono verso l'obice ancora fumante per i precedenti colpi immagini delle vette innevate della catena montuosa dell'Adamello un alpino tra le rocce e i ghiacciai ad alta quota trasporto di un pezzo di artiglieria per mezzo di un carrello che scorre sulla fune di acciaio di un impianto di risalita soldati salgono a bordo del carrello di una seggiovia, il carrello scorre sulla fune di acciaio sospesa nel vuoto impianto di risalita ad alta quota, le cime sono innevate pilone dell'impianto di risalita, soldati attendono nella stazione d'arrivo i soldati trasportano a mano le casse di legno e i sacchi di tela contenenti le munizioni partenza dalla stazione dell'impianto di risalita del cannone, legato con delle funi al carrello che scorre sulla fune d'acciaio soldati italiani in marcia lungo un s...",1916,La guerra d'Italia a 3000 metri sull'Adamello,1916-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegRW300/RW55101.mp4/playlist.m3u8,Il Kaiser tedesco e la prima guerra mondiale 111 H 1102,temi esercito tedesco esercito francese Profughi di guerra La donna sanità Aviazione militare tedesca ferrovie esercito turco cammelli prigionieri di guerra celebrazioni militari campi di concentramento La grande guerra (1914-1918) persone Gugliemo II di Hohenzollern luoghi Germania Berlino Belgio Francia fiume Isonzo Italia,Ficha pública do catálogo cinematográfico Archivio Luce. | código: RW55101 | duração: 00:44:12 | cor: b/n | som: muto | mídia pública detectada: 2 arquivo(s) | le immagini di repertorio possono essere datate fra gli inizi del secolo e il 1918 le didscalie sono in inglese THE CROWN PRINCE OF GERMANY WITH SOME OF HIS FAMILY in un parco avanzano a braccetto sei persone si tratta di Guglielmo II di Hohenzollern e della sua famiglia UNIDENTIFIED in alta uniforme due personaggi reali salgono in carrozza scoperta parata militare passa la banda sfilano i soldati salgono in carrozza scoperta le signore che avevano salutato la partenza dei personaggi in alta uniforme dame di corte salutano le signore in carrozza con un inchino UNIDENTIFIED seduti a un tavolino alcuni signori bevono liquori e bibite UNIDENTIFIED tre signori seduti a un altro tavolino corredato di tovaglia UNIDENTIFIED due ufficiali in piedi con una signora GENERAL VON HINDENBERG due alti ufficiali tedeschi UNIDENTIFIED soldati in marcia GERMAN SOLDIERS MARCHING IN THE STREETS OF BERLIN I...,1915,Il Kaiser tedesco e la prima guerra mondiale 111 H 1102,1915-01-01,"Vida pública, política e história",Arquivo audiovisual institucional
Cinecittà - Archivio Luce,cinecitt-archivio-luce,Italy,Europe,IT-CINECITTA-LUCE,Historical film and audiovisual archive,https://www.archivioluce.com/,True,True,https://patrimonio.archivioluce.com/luce-web/search/result.html?query=&jsonVal=%7B%22jsonVal%22%3A%7B%22startDate%22%3A%22%22%2C%22endDate%22%3A%22%22%2C%22fieldDate%22%3A%22dataNormal%22%2C%22_perPage%22%3A20%2C%22archiveType_string%22%3A%22%5C%22xDamsCineLuce%5C%22%22%7D%7D&activeFilter=archiveType_string,Archivio Luce,https://videocinecitta.bytewise.it/vod/archivioluce/MpegCF300/CF01007.mp4/playlist.m3u8,Scene dal film,"temi film In the Latin Quartier persone Moreno, Antonio Storey, Edith Talmadge, Constance | statunitense Produzione | Vitagraph crediti titoli : Bolles, Florence | Belmore, Lionel Spezzone finale del film ""In the Latin Quarter"" di Lionel Belmore, in cui appaiono, tra i protagonisti, alcuni nomi importanti della cinematografia della prima metà del secolo scorso, come Antonio Moreno e Constance Talmadge","Ficha pública do catálogo cinematográfico Archivio Luce. | código: CF01007 | duração: 00:08:17 | cor: b/n | som: muto | direção: Belmore, Lionel Spezzone finale del film ""In the Latin Quarter"" di Lionel Belmore, in cui appaiono, tra i protagonisti, alcuni nomi importanti della cinematografia della prima metà del secolo scorso, come Antonio Moreno e Constance Talmadge | língua: inglese | nacionalidade: statunitense Produzione | produção: Vitagraph crediti titoli : Bolles, Florence | mídia pública detectada: 2 arquivo(s) | Spezzone finale del film | L'attrice Storey, nella parte di Marie, in un interno; la donna pulisce con un lembo del vestito la lama di un coltello la donna, in piedi davanti a uno specchio o una tela, afferra il coltello e simula di infliggere delle pugnalate l'attore che interpreta la parte di Duval, probabilmente si tratta di S.Rankin Drew, si aggira tra le stanze dell'appartamento e si accorge che un delle tele dell'atelier è squarciata l'uomo chiude il pugno con un gesto evidente di stizza Marie, accortasi della presenza dell'uomo nell'appartamento, si nasconde dietro una poltrona damascata Duval fa il suo ingresso nell'atelier e si guarda attorno con circospezione l'uomo fissa la tela collocata sul cavalletto e frugando tra i pennelli, scova il pugnale di Marie; la donna, che spia le azioni dell'uomo rannicchiata dietro la poltrona, è evidentemente turbata da quanto accade Marion, interpretata da Constance T...",1914,Scene dal film,1914-01-01,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
