institution,slug,country,continent,repository_code,archive_type,bfi_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=43,ok,200,13,13,Página 43 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=44,ok,200,13,13,Página 44 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=45,ok,200,9,9,Página 45 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=46,ok,200,0,0,Página 46 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=47,ok,200,4,4,Página 47 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=48,ok,200,15,15,Página 48 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=49,ok,200,15,15,Página 49 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=50,ok,200,10,10,Página 50 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=51,ok,200,6,6,Página 51 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=52,ok,200,13,13,Página 52 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=53,ok,200,14,14,Página 53 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
