institution,slug,country,continent,repository_code,archive_type,bnfa_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D0%A0%D0%95%D0%93%D0%9B%D0%95%D0%94%D0%AA%20144/bnfa::30e907baa31890379791d921666da32c,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%20106/bnfa::9d6fce7704f1cccc80e1ba6323bc9e87,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D1%83%D1%80%D0%BE%D1%80%D1%82%D0%B5%D0%BD%20%D1%81%D1%8A%D0%BD/bnfa::b8a338cfc4ac503bd5379241385c2947,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%20103/bnfa::701e6325c8885f890d664896219cf636,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%2031/bnfa::f2684cbe383810c2d18af485742459ea,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20161/bnfa::c15f13c8d9a3f6759d5f38487c278ec6,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%2093/bnfa::f5d613b42256f18b9f04ce15285e3317,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%20100/bnfa::bca4b9287f83d9a2948a39229419c008,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%95%D0%B4%D0%BD%D0%B0%20%D0%B5%D0%BA%D1%81%D0%BA%D1%83%D1%80%D0%B7%D0%B8%D1%8F%20%D0%B8%D0%B7%D1%8A%20%D1%87%D0%B5%D0%BF%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D1%82%D0%BE%20%D0%BA%D0%BE%D1%80%D0%B8%D1%82%D0%BE%20-%20%D0%B1%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0%20%D0%A8%D0%B2%D0%B5%D0%B9%D1%86%D0%B0%D1%80%D0%B8%D1%8F/bnfa::5a86f9dcab34dc3444197b6c74b6c4fb,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D1%8A%D0%BC%20%D0%BC%D0%B0%D0%B9%D0%BA%D0%B0%D1%82%D0%B0%20%D0%BE%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE/bnfa::8802affd0eb9454bb97aeb4c519e1e85,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D1%8A%D0%B1%D0%B0%D1%80%D1%8F%D0%BD%D0%B5%20%D0%BD%D0%B0%20%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D1%82%D0%B0%20%D0%BD%D0%B0%20%D0%B4%D0%B2%D0%BE%D1%80%D0%B5%D1%86%D0%B0/bnfa::6bd853c0d51821d4cc84d81a08dd69a6,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D1%8A%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%208/bnfa::b2b1655f6340de1730fdf663a00073b6,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2051/bnfa::a83c0bad64161181b272e6a3c0892fd9,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D0%B5%D0%B4%D0%BC%D0%B8%D1%87%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20173/bnfa::787be2d1a9c3c2a069d77a46e678018f,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D0%B5%D0%B4%D0%BC%D0%B8%D1%87%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20425/bnfa::f221dc8e925066889c3f5a3429e10057,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2028/bnfa::225b00cd4f8600a3b409e8001b59e433,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D0%B8%D0%BD%D0%BE%D1%85%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0%2017/bnfa::45945f7bcf82a123935f47e3e75afd89,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%203/bnfa::55774da5ffb352422eb596f552cd3fb1,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%2027/bnfa::183f252a48f6af28ffd32a8dfa004760,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2058/bnfa::f2409f7573011c7e3200e02999c4e7c6,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2081/bnfa::3adbbe795527185a76ef7fd8a0092d13,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2099/bnfa::20b8181a6064bd02c518ea99a383380d,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%20110/bnfa::bdfcfc8983c10afaa8d1b0c586b062f8,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D1%8A%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%201/bnfa::91730b5b68c73d00609f351b57d24022,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE-%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2029/bnfa::632e41e9e97f4052021e3f87f9c01d1d,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2030/bnfa::3271433ce2babf277ef2d8deeddaf005,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2032/bnfa::14a149576c1c7248df3f9d2adbdace59,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9F%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%D1%8A%2033/bnfa::af0141697c19aff9e1ed26d38359abfd,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%9A%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2035/bnfa::3ddfd27e8bbe31f36976098638afb536,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2036/bnfa::c91b3dde636979c05a3adfaedca3ceed,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2045/bnfa::51b5e2736b4490ec6c80230b5857c4da,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2059/bnfa::dc5cb92ca5f9c34012b4023356f5610c,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2062/bnfa::2bfc4f0fdba2a340a488c5782f74125c,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2066/bnfa::7cdfc7ac78ff2c48688bf002c433976c,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2072/bnfa::82af4d3fd689f54b1fa7023381a72c41,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE-%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2089/bnfa::f8aa2c07526bfe34e99380a277ee93d0,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE-%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%2099/bnfa::b1a355f8aca32ab74665055f7ffc0619,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20100%20-%20%D0%9A%D1%8A%D0%BC%20%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%B0%20%D1%80%D0%B5%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0/bnfa::fa6b33f53bd98b6bd33c06fef2febf47,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20102/bnfa::3e547d3096d21058bc7e3258e66a603c,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D0%B5%D0%B4%D0%BC%D0%B8%D1%87%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20122/bnfa::ede667af580bb9960ad15695f98201a9,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9A%D0%B8%D0%BD%D0%BE%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20141/bnfa::85157bcd3167bee7192fc97efae9afd1,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE-%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20144/bnfa::d901f817382df35727b5db7c0d784b70,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D0%B5%D0%B4%D0%BC%D0%B8%D1%87%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B3%D0%BB%D0%B5%D0%B4%20148/bnfa::e8ff9502129ada1a4e2879261853ece5,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D0%B5%D0%B4%D0%BC%D0%B8%D1%87%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20161/bnfa::778e20da326833c67570fc8b3374db10,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D0%B5%D0%B4%D0%BC%D0%B8%D1%87%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20181/bnfa::994db8804d52d3c8f6d94a7161a24998,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D0%B5%D0%B4%D0%BC%D0%B8%D1%87%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20191/bnfa::9e39f570cea0ad0c6bc4baeedbf38a6a,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
Bulgarian National Film Archive,bulgarian-national-film-archive,Bulgaria,Europe,BG-BNFA,National film archive,http://bnf.bg/,True,True,https://www.europeanfilmgateway.eu/search-efg/bnfa,https://www.europeanfilmgateway.eu/detail/%D0%A1%D0%B5%D0%B4%D0%BC%D0%B8%D1%87%D0%B5%D0%BD%20%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%BF%D1%80%D0%B5%D0%B3%D0%BB%D0%B5%D0%B4%20193/bnfa::35f47e8eff4c92ba5896cf39041b0047,ok,200,1,1,"Ficha pública de vídeo da BNFA no EFG, com metadados audiovisuais e shell de player quando sinalizado.",
