institution,slug,country,continent,repository_code,archive_type,filmoteca_vasca_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/193872253,Alarde de Irún,Decada 1960,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | ano: Años 60 | duração: 3´28´´ | observações: Imágenes depositadas por Víctor Aspe Soraluce. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/54_alarde_de_irun.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1960/alarde-de-irun | categorias oficiais: Decada 1960,Años 60,Alarde de Irún,Años 60,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/154308731,Primeras comuniones en Trintxerpe,Decada 1950; Serafín Esnaola,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1950 | direção/fonte: Serafín Esnaola | ano: Años 50 | duração: 18´30"" | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/53_primeras_comuniones_en_trintxerpe.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1950/primeras-comuniones-en-trintxerpe | categorias oficiais: Decada 1950",Años 50,Primeras comuniones en Trintxerpe,Años 50,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/153909508,Lantzeko Ihauteria,Decada 1980; Miguel Angel Quintana,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Miguel Angel Quintana | ano: 1989 | duração: 17´13"" | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/51_lantzeko_ihauteria.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1980/lantzeko-ihauteria | categorias oficiais: Decada 1980",1989,Lantzeko Ihauteria,1989-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839611166,Carrera ciclista. Las 6 horas de Euskadi,Ciclismo; Decada 1980; Depósito Arturo Delgado,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Arturo Delgado | ano: 1988 | duração: 17´ 53´´ | observações: Video 8 | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/7939_1.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_las_6_oras_de_euskadi_7939_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/carrera_ciclista_las_6_oras_de_euskadi_7939_1 | categorias oficiais: Ciclismo; Decada 1980,1988,Carrera ciclista. Las 6 horas de Euskadi,1988-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839612142,Carrera ciclista. Las 6 horas de Euskadi,Ciclismo; Decada 1980; Depósito Arturo Delgado,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Arturo Delgado | ano: 1988 | duração: 12´ 39´´ | observações: Video 8 | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/7944_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_cciclista_las_6_horas_de_euskadi_7944_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/carrera_cciclista_las_6_horas_de_euskadi_7944_2 | categorias oficiais: Ciclismo; Decada 1980,1988,Carrera ciclista. Las 6 horas de Euskadi,1988-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839612836,Clásica de San Sebastián,Ciclismo; Decada 1980; Depósito Arturo Delgado,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Arturo Delgado | ano: 1988 | duração: 12´ 09´´ | observações: Video 8 | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/7956_1.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/clasica_de_san_sebastian_7956_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/clasica_de_san_sebastian_7956_1 | categorias oficiais: Ciclismo; Decada 1980,1988,Clásica de San Sebastián,1988-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839617167,Tour de Francia 1986,Ciclismo; Decada 1980; Depósito Alejandro Ugalde,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Alejandro Ugalde | ano: 1986 | duração: 19´ 16´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9517_4.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/tour_de_francia_1986_9517_4; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/tour_de_francia_1986_9517_4 | categorias oficiais: Ciclismo; Decada 1980,1986,Tour de Francia 1986,1986-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839618306,Tour de Francia 1986,Ciclismo; Decada 1980; Depósito Alejandro Ugalde,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Alejandro Ugalde | ano: 1986 | duração: 1´ 31´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9517_5.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/tour_de_francia_1986_9517_5; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/tour_de_francia_1986_9517_5 | categorias oficiais: Ciclismo; Decada 1980,1986,Tour de Francia 1986,1986-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839618423,Tour de Francia 1986,Ciclismo; Decada 1980; Depósito Alejandro Ugalde,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Alejandro Ugalde | ano: 1986 | duração: 2´ 15´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9517_6.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/tour_de_francia_1986_9517_6; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/tour_de_francia_1986_9517_6 | categorias oficiais: Ciclismo; Decada 1980,1986,Tour de Francia 1986,1986-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/113697392,"Bihotzez (Pedro Olea, 1985)",Decada 1980; Pedro Olea,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Pedro Olea | ano: 1985 | duração: 25´ | observações: - El documental obtuvo el Jinete Ibérico al mejor cortometraje español en el Certamen Internacional de Films Cortos ""Ciudad de Huesca"" celebrado en 1985. - Estas imágenes han sido publicadas gracias a la autorización de la Asociación de Comerciantes del Casco Viejo de Bilbao. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/49_bihotzez.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1980/bihotzez-pedro-olea-1985 | categorias oficiais: Decada 1980",1985,"Bihotzez (Pedro Olea, 1985)",1985-01-01,"Cotidiano, território e memória local",Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839608564,Carrera ciclista en Pedernales,Ciclismo; Decada 1980; Depósito Julio Ruiz de Velasco,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Julio Ruiz de Velasco | ano: 1985 | duração: 1´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/2434_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_pedernales_2434_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/carrera_ciclista_en_pedernales_2434_2 | categorias oficiais: Ciclismo; Decada 1980,1985,Carrera ciclista en Pedernales,1985-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/163687074,"Donoskiando (Ángel Lerma, 1985)",Decada 1980; Ángel Lerma,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Ángel Lerma | ano: 1985 | duração: 9´43´´ | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/50_donoskiando.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1980/donoskiando-angel-lerma-1985 | categorias oficiais: Decada 1980,1985,"Donoskiando (Ángel Lerma, 1985)",1985-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/1008765499,Estreno de la película ´Tasio´ en el Festival de San Sebastián (1984),Decada 1980,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | ano: 1984 | duração: 12´42"" | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/tasio1984.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1980/tasio-1984 | categorias oficiais: Decada 1980",1984,Estreno de la película ´Tasio´ en el Festival de San Sebastián (1984),1984-01-01,"Cotidiano, território e memória local",Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/1008767658,Rueda de prensa de la película ´Tasio´ en el Festival de San Sebastián (1984),Decada 1980,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | ano: 1984 | duração: 21´54"" | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/tasio1984prentsaurrekoa.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1980/rueda-de-prensa-tasio-1984 | categorias oficiais: Decada 1980",1984,Rueda de prensa de la película ´Tasio´ en el Festival de San Sebastián (1984),1984-01-01,"Cotidiano, território e memória local",Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/224477637,Inundaciones en Lasarte (26 de agosto de 1983),Decada 1980,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | ano: 1983 | duração: 17´ | observações: Imágenes depositadas por Miguel Ángel Quintana en la Filmoteca Vasca en 2016. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/48_inundaciones_en_lasarte.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1980/inundaciones-en-lasarte-26-de-agosto-de-1983 | categorias oficiais: Decada 1980,1983,Inundaciones en Lasarte (26 de agosto de 1983),1983-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839616142,Tour de Francia 1983,Ciclismo; Decada 1980; Depósito Alejandro Ugalde,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Alejandro Ugalde | ano: 1983 | duração: 16´ 44´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9503_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/tour_de_francia_1983_9503_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/tour_de_francia_1983_9503_2 | categorias oficiais: Ciclismo; Decada 1980,1983,Tour de Francia 1983,1983-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839609607,Carrera ciclista en Beasain,Ciclismo; Decada 1980; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1982 | duração: 4´ 47´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_13.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_beasain_6126_13; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/carrera_ciclista_en_beasain_6126_13 | categorias oficiais: Ciclismo; Decada 1980,1982,Carrera ciclista en Beasain,1982-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839609841,Carrera ciclista en Beasain,Ciclismo; Decada 1980; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1982 | duração: 9´ 14´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_14.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_beasain_6126_14; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/carrera_ciclista_en_beasain_6126_14 | categorias oficiais: Ciclismo; Decada 1980,1982,Carrera ciclista en Beasain,1982-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839609332,Carrera ciclista en Usurbe,Ciclismo; Decada 1980; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1982 | duração: 4´ 53´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_12.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_e_usurbe_6126_12; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/carrera_ciclista_e_usurbe_6126_12 | categorias oficiais: Ciclismo; Decada 1980,1982,Carrera ciclista en Usurbe,1982-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839610726,Marcha intersocial para cicloturistas,Ciclismo; Decada 1980; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1982 | duração: 1´ 57´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_16.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/marcha_intersocial_para_cicloturistas_6126_16; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/marcha_intersocial_para_cicloturistas_6126_16 | categorias oficiais: Ciclismo; Decada 1980,1982,Marcha intersocial para cicloturistas,1982-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839618577,Subida a San Marcial,Ciclismo; Decada 1980; Depósito Gorka Beunza González,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Gorka Beunza González | ano: 1982 | duração: 4´ 18´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9572_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/subida_a_san_marcial_9572_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/subida_a_san_marcial_9572_2 | categorias oficiais: Ciclismo; Decada 1980,1982,Subida a San Marcial,1982-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839614436,Subida de Urrestilla a Mandubia,Ciclismo; Decada 1980; Depósito Agustín Arenas Eizagirre,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Agustín Arenas Eizagirre | ano: 1982 | duração: 28´ 02´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/8620_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/subida_de_urrestilla_a_mandubia_8620_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/subida_de_urrestilla_a_mandubia_8620_2 | categorias oficiais: Ciclismo; Decada 1980,1982,Subida de Urrestilla a Mandubia,1982-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839610317,XXXIII Prueba de la Sociedad Loinaz para aficionados,Ciclismo; Decada 1980; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1982 | duração: 6´ 23´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_15.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/xxxiii_prueba_sociedad_loinaz_para_aficionados_6126_15; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/xxxiii_prueba_sociedad_loinaz_para_aficionados_6126_15 | categorias oficiais: Ciclismo; Decada 1980,1982,XXXIII Prueba de la Sociedad Loinaz para aficionados,1982-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839608653,Carrera ciclista en Asteasu,Ciclismo; Decada 1980; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1981 | duração: 2´ 18´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_5.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_asteasu_6126_5; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/carrera_ciclista_en_asteasu_6126_5 | categorias oficiais: Ciclismo; Decada 1980,1981,Carrera ciclista en Asteasu,1981-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839613419,Vuelta al País Vasco,Ciclismo; Decada 1980; Depósito Agustín Arenas Eizagirre,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Agustín Arenas Eizagirre | ano: 1981 | duração: 19´ 13´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/8620_1.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/vuelta_al_pais_vasco_8620_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/vuelta_al_pais_vasco_8620_1 | categorias oficiais: Ciclismo; Decada 1980,1981,Vuelta al País Vasco,1981-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/116429858,Xalbador Gaztain Kormutxa,Decada 1980; Juan Miguel Gutiérrez,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Juan Miguel Gutiérrez | ano: 1981 | duração: 46´ | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/47_xalbador.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1980/xalbador-gaztain-kormutxa | categorias oficiais: Decada 1980,1981,Xalbador Gaztain Kormutxa,1981-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839610869,Carrera ciclista,Ciclismo; Decada 1980; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1980-1989 | duração: 5´ 04´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_20.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_6126_20; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/carrera_ciclista_6126_20 | categorias oficiais: Ciclismo; Decada 1980,1980-1989,Carrera ciclista,1980-1989,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/839608859,I Criterium de profesionales en Donostia-San Sebastián,Ciclismo; Decada 1980; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1980-1989 | duração: 6´ 35´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_9.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/i_criterium_profesionales_en_san_sebastian; https://filmoteka.eus/es/coleccion/multimedia/decada-1980/i_criterium_profesionales_en_san_sebastian | categorias oficiais: Ciclismo; Decada 1980,1980-1989,I Criterium de profesionales en Donostia-San Sebastián,1980-1989,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/129084142,Behobia-San Sebastián (1980),Decada 1980,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1980 | ano: 09/11/1980 | duração: 1´43´´ | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/02_behobia_san_sebastian.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1980/behobia-san-sebastian-1980 | categorias oficiais: Decada 1980,09/11/1980,Behobia-San Sebastián (1980),1980-09-11,"Cotidiano, território e memória local",Plataforma externa de vídeo
