institution,slug,country,continent,repository_code,archive_type,asim_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Cursa%20de%20braus/asim::b50f83a53b054e5dfaaabe7ef06784df,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Excursi%C3%B3%20a%20l%E2%80%99avenc%20de%20Son%20Pou/asim::a6f2b0741965e3ec867f4bcdde242342,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Fira%20del%20Ram%201933/asim::6fc68c025475c1b56a1e8fe5543dedf7,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Progr%C3%A9s%20(part%201)/asim::b740da5943bbbba13b56170ec78df5e3,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Hidroavions%20italians%20al%20Port%20de%20Pollen%C3%A7a/asim::b8bdb8e3dc12ae1eb95f426f365979fa,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Progr%C3%A9s%20(part%202)/asim::6dafaf47ede684e745037c530b1c429a,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/La%20mar%20a%20Porto%20Cristo/asim::e9e61adcaf667e8f7a55e74c007ea9c7,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Pujada%20al%20Coll%20des%20Jou/asim::8e78a4e2e8fdfcb3425285b7be61e7b9,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Porto%20Cristo/asim::18cae8b58548929c543d106be56635a8,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Reducte%20final%20(part%201)/asim::02b432b7fb174046852335469052d7aa,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Reducte%20final%20(part%202)/asim::7dfb25b865d6adcc5ded4596c11c3510,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Vingueren%20uns%20homes%20(part%201)/asim::5f9794db637e1c228ff595d420fadf06,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,https://www.europeanfilmgateway.eu/detail/Vingueren%20uns%20homes%20(part%202)/asim::a7f184a2d626b77e0cc80086283dedf2,ok,200,1,1,"Ficha pública de vídeo do ASIM no EFG, com metadados e player/link externo quando disponível.",
