institution,slug,country,continent,repository_code,archive_type,cdna_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20260608161107491/Afghanistan%2075_WEB.mp4,Afghanistan 75,Alain DASSE,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:39:35 | ano/período: 1975 | realização: Alain DASSE | data de publicação: 2026-06-08 | Ce documentaire, tourné lors d'une traversée de l'Afghanistan en 1975, dresse un portrait intime des Afghans, s'intéresse à leur quotidien et dépeint leurs pratiques culturelles (jeux, rituels). | Afghanistan 00’00 Zoom avant sur une photo d’un homme portant un foulard sur la tête (potentiellement lui-même). Apparition au noir progressif. TGP portrait d’un vieil homme, puis portrait TGP d’une vieille femme non voilée. Enchaînement de TGP sur différents visages masculins (homme plus jeune, homme plus âgé). BT « Le CDM présente », entrecoupée de GP sur les yeux des précédents portraits (œil droit à chaque fois). TGP sur une illustration de femme. BT « son : Monique Dassé », « image : Alain Dassé ». Ensuite, apparition d’une carte : Afghanistan en contour noir [localisation de l’action]. / 01’35 EXT Tracteur en ruine. Vue large sur une ville de montagne et ses habitants, puis sur une route de campagne. GP d’une voiture artisanale faite de bois, paille et tronçons assemblés. / 02’02 EXT Vu en plongée sur un panier géant rempli d’abricots. / 02’06 EXT Divers plans de rues et circulation. Marché local : échanges, discussions. Parapluies/ombrelles protégeant les stands. Un vieil homme chauve boit dans une gourde métallique ornée. Plan fixe sur un stand de babouches. / 02’49 EXT Portrait d’un jeune homme. TGP sur son œil droit. / 02’58 EXT Bâtiment en ruine. Puis, un homme s’accrou...",1975
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20251029122327916/Choupett_s%20Show_WEB.mp4,Choupett's Show,Jean-Pierre VALLADEAU,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:14:13 | ano/período: 1975 | realização: Jean-Pierre VALLADEAU | data de publicação: 2025-11-04 | Dans une ambiance de cabaret, Jean-Pierre Valladeau met en scène des acteurs travestis dansant et interprétant plusieurs airs de chansons populaires, au cours de petites scènes humoristiques et décalées, réalisées en 1975. Note : Ce montage comprend plusieurs rushs non exploités par Jean-Pierre Valladeau pour son montage définitif de Choupett's Show.",1975
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20260213154019818/Final_CP16OGAU020001PR_WEB.mp4,L'Apprenti Sucrier,Philippe GAUTHIER,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:02:29 | ano/período: 1975 | realização: Philippe GAUTHIER | data de publicação: 2026-02-13 | Dans ce film d'animation réalisé en stop motion en 1975, un magicien anime une armée de morceaux de sucre mais celle-ci finit par le renverser. | Localisation inconnue. 00'00 BT Carton ""L'apprenti Sucrier"", puis ""avec Fabrice Kahn"", ""Réalisation Philippe Gauthier"". / 00'13 INT Un jeune homme coiffé d’un chapeau triangulaire s’approche d’une table où sont disposés un sucrier et de la vaisselle. Gros plans sur les objets. L’homme lève les bras. / 00'26 Le sucrier s’ouvre. Des morceaux de sucre s’empilent et forment des marches et des rangées [animation stop motion]. L’homme quitte la pièce. / 00'40 Les morceaux de sucre descendent du sucrier, s’alignent en files et avancent vers un bol. / 01'10 Les morceaux de sucre forment des marches menant au bol. Ils montent et tombent dans le bol jusqu’à débordement. Les morceaux continuent de s’accumuler et débordent. / 01'43 Le jeune homme revient et observe la scène. Il lève les bras puis les abaisse. Les morceaux de sucre chutent puis reprennent leur progression vers le bol. Le phénomène se répète. Divers vues des morceaux de sucre alignés [mouvements de caméra erratiques]. L’homme se tient la tête. Les morceaux de sucre s’amoncellent en une pile croissante jusqu’à l’engloutir. Sa main reste visible.",1975
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20260213161656777/Final_CP16DBGAU020003PR_WEB.mp4,Nounou,Philippe GAUTHIER,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:05:52 | ano/período: 1975 | realização: Philippe GAUTHIER | data de publicação: 2026-04-04 | Dans ce film d'animation réalisé en stop motion en 1975, un couple engage un garde d'enfant pour garder leur bébé à la maison. À leur retour, ils découvrent que le bébé berce le garde d'enfant épuisé. | Localisation inconnue. 00'00 Carton ""Nounou"", puis ""Réalisation Philippe Gauthier"". / 00'04 Une télévision dessinée fait défiler des images. Un homme est assis sur un canapé et regarde. / 00'15 Portrait de l’homme assis sur un canapé sur fond dessiné. / 00'17 Une porte dessinée apparaît. L’homme s’en approche. Un couple avec un enfant apparaît [adulte déguisé en enfant]. Ils échangent. Une main intervient sur le dessin. / 00'40 L’homme se tient debout, l’air surpris. Cartons ""Après début A3"", ""A4"", ""A5"". Une main manipule les personnages découpés. Le bébé apparaît dans les bras d’une femme [adulte déguisé en enfant]. Carton ""A7"". Le bébé est placé dans les bras de l’homme. / 01'13 L’enfant [adulte déguisé en enfant] est assis sur une chaise haute. L’homme avance de manière mécanique avec un balai. Carton ""A15"". / 01'30 L’homme joue avec un ballon dessiné. Il jongle avec. / 01'48 Carton ""A10"". L’enfant [adulte déguisé en enfant] est sur sa chaise. L’homme passe en sautillant. Carton ""A13"". Une main intervient. / 02'00 Des jambes montées sur échasses avancent puis chutent. / 02'12 Carton ""A20"". L’homme en maillot de bain se tient sur un tabouret devant une bassine. L’enfant [adulte...",1975
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20260213170021234/Final_EP16MGAU020002PR_WEB.mp4,Tavern's Folies,Philippe GAUTHIER,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:05:01 | ano/período: 1975 | realização: Philippe GAUTHIER | data de publicação: 2026-04-04 | Dans ce film d'animation réalisé en stop motion en 1975, des poupées et des peluches jouent de la musique et dansent dans un cabaret. | Localisation inconnue. 00'00 Carton BT ""Tavern's Folies"", ""Réalisation Ph. Gauthier"", ""Assistant J.Y. Corsin"", ""Musique Ph. Gauthier"", ""Production Lycée Marcel Roby"". / 00'30 Des personnages découpés sont assis autour de tables rondes devant une scène. Une lumière derrière la scène s’allume tandis que celle de la pièce en carton s’éteint. / 00'57 Une figurine en costume queue de pie apparaît sur scène et s’incline à plusieurs reprises. La figurine s’installe à un piano en carton et joue. / 01'28 Un petit personnage fabriqué à partir d’un pompon monte sur un xylophone et joue avec ses ""pieds"". Divers angles montrent le personnage jouant au xylophone jusqu’à ce que la lumière s’éteigne. / 02'18 La lumière clignote. Un nouveau personnage apparaît sur scène. Le pianiste continue de jouer tandis que le nouveau personnage danse. Pendant la danse, le danseur apparaît en montage clignotant sur le dos du pianiste. La lumière s’éteint et le danseur s’incline. / 02'54 Des palmiers apparaissent. Le danseur enchaîne les pas entre les palmiers tandis que le pianiste joue. La lumière s’allume et s’éteint en alternance, mettant en valeur les mouvements du danseur et du pianiste. / 03'38 La lumièr...",1975
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20251008161315886/De%20la%20Hongrie%20%C3%A0%20la%20Roumanie_WEB.mp4,De la Hongrie à la Roumanie,Jean-Pierre VALLADEAU,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:11:57 | ano/período: 1973 | realização: Jean-Pierre VALLADEAU | data de publicação: 2025-10-08 | Dans ce film de voyage, Jean-Pierre Valladeau saisit sur le vif de nombreux instants de vie au gré de ses pérégrinations en Roumanie et en Hongrie, dans les villes (Brasov, Sighișoara, Budapest) et les villages (Saschiz, Daneș, Gurasada, Șoimoș), en 1973. | Roumanie. 00'00 EXT PANO Vue générale d'un paysage rural : un lac, bordé par un pré, est occupé par des troupeaux de moutons et de vaches. A l'horizon, vue de plusieurs habitations et d'une église. Puis, vues du troupeau de vaches et d'un groupe de canards blancs. / 01'00 Vue d'une route bétonnée, sur laquelle circule une petite charrette et un cycliste. / 01'09 Des paysans conduisent des attelages de chevaux dans un champ et récoltent le foin. Vue de deux paysans empilant le foin avec des fourches sur un gros tas, dans un chariot, attelée à deux bœufs. / Brasov, Roumanie. 01'52 Vues de la Place du Conseil et du centre-ville historique de Brasov. Vues de plusieurs monuments historiques : la Maison du Conseil, l’Église noire et la cathédrale [orthodoxe] de la Dormition de la Vierge. / 02'54 Vue d'un quartier d'habitations, près du lit d'une rivière asséchée. Un individu sort une mobylette d'une flaque d'eau. / 03'07 Un couple de paysan traverse un pont en bois, à bord d'une charrette attelée à des chevaux. Une femme voilée observe le paysage sur le pont. / Saschiz, Roumanie. 03'19 Vue de l'église fortifiée Saint-Étienne [protestante, luthérienne]. Un homme avec un chapeau traverse...",1973
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20251104144906795/Le%20Delta%20du%20Danube_WEB.mp4,Le Delta du Danube,Jean-Pierre VALLADEAU,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:17:16 | ano/período: 1973 | realização: Jean-Pierre VALLADEAU | data de publicação: 2025-11-04 | Ce documentaire, réalisé par Jean-Pierre Valladeau au cours d'un voyage entre la Roumanie et l'Ukraine en 1973, s'intéresse à la région du delta du Danube et à ses paysages marécageux, à la culture et aux modes de vie de ses habitants.",1973
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20251006115040182/Orthogonalit%C3%A9s_WEB.mp4,Orthogonalités,Jean-Pierre VALLADEAU,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:05:41 | ano/período: 1973 | realização: Jean-Pierre VALLADEAU | data de publicação: 2025-10-06 | Jean-Pierre Valladeau profite d'une promenade filmée dans les rues d'Amsterdam (Pays-bas) en 1973 pour exprimer ses impressions sensorielles et poétiques et se livrer à une critique acerbe de la grande ville moderne. | 00'00 BT Le titre ""Orthogonalités"" apparait avec des lignes colorées sur un fond noir. En fond sonore, un thème musical rock. / Amsterdam, Pays-bas. 00'08 EXT Un homme fouille dans la poche intérieure de sa veste dans une rue. Un bus, des voitures et des passants circulent au premier plan. / 00'14 Une femme, assise dans une braderie, allume un cigare. Deux hommes discutent sur un vélo rempli de vêtements. Divers individus examinent les étals dans les allées de la braderie. Des vendeurs reçoivent de l'argent et discutent avec des clients. Une voix off [Jean-Pierre Valladeau] déclame des descriptions poétiques avec effets de distorsion, de surimpression et d'écho. / 00'46 Une femme est assise sur un fauteuil, son chien à ses pieds. Divers individus se promènent dans l'allée d'une brocante. Un homme âgé est assis au milieu de meubles anciens. Plusieurs femmes examinent un étal. / 01'04 Vue d'un petit canal, traversé par un pont. Vues des façades en briques des maisons au bord du canal. Puis, vue du canal traversé par plusieurs ponts, et d'un canard barbotant dans l'eau. Une voix off [Jean-Pierre Valladeau] déclame une description poétique d'Amsterdam. En fond sonore, un morceau de pi...",1973
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20260213143559353/Final_CP16GAU020004PR%2002_WEB.mp4,Concert de The Nice,Philippe GAUTHIER,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:05:42 | ano/período: 1967-1969 | realização: Philippe GAUTHIER | data de publicação: 2026-04-04 | Les musiciens du groupe de rock The Nice donnent un concert devant le public du club ""Marquee"", à Londres (Royaume-Uni), à la fin des années 1960. | Londres, Royaume-Uni. 00'00 Un batteur [Brian Davison] joue et sourit. Des musiciens d’un groupe de rock [The Nice] jouent sur scène [guitariste [Gary Farr], guitariste [David O'List], claviériste [Keith Emerson]]. / 01'10 Des individus attendent devant un club portant l’inscription ""Marquee"". Un jeune homme brandit une feuille sur laquelle est inscrit ""It's taken America, 475 years to find themselves and they're still looking. It took The Nice 7 min. and 20 sec. America [...] The Nice"". / 01'39 Vues d’individus attendant sur un trottoir devant le club. Vues de la rue et de voitures en circulation. / 02'58 Les musiciens jouent [guitares, clavier, batterie]. Le claviériste chante au micro. / 04'16 Le public applaudit. Plan sur le batteur. / 04'34 Des spectateurs assis au premier rang bougent et se balancent. Les musiciens jouent et se regardent. / 05'15 Des spectateurs bougent et se balancent. Les musiciens continuent de jouer. Le batteur sourit. / 05'25 Le batteur joue.",1967-1969
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/2026012809453162/C%20P9%20TRA02%200088%20DE%2001_WEB.mp4,Jeux sur la plage dans les années 1960,Roger NADAUD,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:06:01 | ano/período: 1960 | realização: Roger NADAUD | data de publicação: 2026-01-28 | Une femme et ses enfants jouent sur une plage dans les années 1960. Film issu des collections de Trafic Image | Localisation inconnue. 00'00 EXT Des enfants courent au bord de l'eau sur une plage. / 00'11 Une femme nettoie des bouée, accompagnée d'une fille. / 00'19 Deux garçons jouent au ballon. / 00'24 Une femme met de l'huile solaire sur la fille, un garçon près d'elle. / 00'32 Une enfant creuse un trou dans le sable. A côté d'elle, la femme se met de l'huile en parlant à un garçon. / 00'47 Les enfants et la femme jouent au ballon sur la plage. / 01'13 Les enfants descendent une dune de sable en courant. Puis, les enfants et la femme creusent des trous dans le sable. / 01'59 Les enfants et la femme s'approchent du bord de l'eau. Deux garçons ont des bouées autour de la taille. La femme tient les mains de deux filles. / 02'12 Les enfants jouent dans l'eau, entourés d'autres individus. La mère tient deux enfants par la main, les jambes éclaboussées par des vagues. / 02'53 Trois enfants et la femme sont assis dans l'eau et sont éclaboussés par des vagues. Puis, un garçon avec sa bouée nage. / 03'29 La femme aide une enfant tremblante, à enfiler une veste. Puis, elles jouent ensemble au ballon, rejointes par deux garçons. / 04'22 Une enfant essaye d'échapper à une vague en courant. Puis, vue...",1960
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20250715162535339/Final_CP9DAS010022DO.mp4,Les Landes,Gabriel DASSE,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:07:17 | ano/período: 1960 | realização: Gabriel DASSE | data de publicação: 2025-07-15 | Dans cette fiction réalisée en 1960, un petit bonhomme s'aventure dans une forêt des Landes, y fait des découvertes surprenantes et assiste à un coucher de soleil sur la plage.",1960
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20250826173315143/cite%20des%20castors%208%20WEB.mp4,Cités des Castors VIII,Guy DUMOUSSAUD,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:13:12 | ano/período: 1957 | realização: Guy DUMOUSSAUD | data de publicação: 2025-08-26 | Les ""Castors Angoumoisins"", membres d'une coopérative d'autoconstruction, et leur famille assistent à l'inauguration de la cité ouvrière de Gond-Pontouvre (Charente) et tirent au sort leur nouvelle maison, le 18 février 1957. Collection : Archives départementales de Charente. --- En 1952, un groupe d'ouvriers fonde une coopérative d'autoconstruction à Angoulême (Charente) pour réaliser de nouvelles habitations individuelles selon les principes du mouvement Castor. Sous l'impulsion et la coordination d'un ingénieur, Jean Sebire, les ""Castors Angoumoisins"" se lancent dans la construction d'un premier lotissement comprenant 43 maisons individuelles à Gond-Pontouvre puis d'un second, dans le qu...",1957
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20250826165656954/cite%20des%20castors%206%20WEB.mp4,Cités des Castors VI,Guy DUMOUSSAUD,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:14:20 | ano/período: 1956 - 1957 | realização: Guy DUMOUSSAUD | data de publicação: 2025-08-26 | Les ""Castors Angoumoisins"", membres d'une coopérative d'autoconstruction, défrichent un terrain dans le quartier de Grelet à Angoulême et réalisent la charpente des premières maisons de la future cité ouvrière de Gond-Pontouvre (Charente) entre 1956 et 1957. Collection : Archives départementales de Charente. --- En 1952, un groupe d'ouvriers fonde une coopérative d'autoconstruction à Angoulême (Charente) pour réaliser de nouvelles habitations individuelles selon les principes du mouvement Castor. Sous l'impulsion et la coordination d'un ingénieur, Jean Sebire, les ""Castors Angoumoisins"" se lancent dans la construction d'un premier lotissement comprenant 43 maisons individuelles à Gond-Ponto...",1956 - 1957
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20250826173334660/cite%20des%20castors%207%20WEB.mp4,Cités des Castors VII,Guy DUMOUSSAUD,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:17:39 | ano/período: 1956 - 1957 | realização: Guy DUMOUSSAUD | data de publicação: 2025-08-26 | Les ""Castors Angoumoisins"", membres d'une coopérative d'autoconstruction, poursuivent le chantier de construction d'une cité ouvrière à Gond-Pontouvre (Charente) et participent à un premier tirage au sort avec leur famille pour l'obtention d'une maison en 1956-1957. Collection : Archives départementales de Charente. --- En 1952, un groupe d'ouvriers fonde une coopérative d'autoconstruction à Angoulême (Charente) pour réaliser de nouvelles habitations individuelles selon les principes du mouvement Castor. Sous l'impulsion et la coordination d'un ingénieur, Jean Sebire, les ""Castors Angoumoisins"" se lancent dans la construction d'un premier lotissement comprenant 43 maisons individuelles à Go...",1956 - 1957
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20260303104950793/Final_CP8BAZ020002PR_WEB.mp4,Voyage en Côte d'Ivoire 1951,Raymond BAZELARD,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:07:38 | ano/período: 1951 | realização: Raymond BAZELARD | data de publicação: 2026-04-04 | Au cours d'un voyage en Côte d'Ivoire en 1951, un couple rencontre les habitants d'un village traditionnel et assiste à plusieurs activités autour d'une rivière. Puis, le couple poursuit son voyage en bateau et en automobile. | Côte d’Ivoire, Afrique. 00'00 EXT Trois femmes [européennes] marchent dans un village, entourées d’hommes. / 00'34 PANO Des garçons, presque nus, se tiennent près d’une surface rocailleuse et d’une source d’eau. Certains portent de jeunes enfants. / 01'15 Vues de plusieurs oiseaux près de l’eau. / 01'30 Des garçons se baignent dans l’eau. Une jeune fille lave du linge dans l’eau. / 01'57 Un homme [européen] est assis sur une pirogue, manœuvrée par deux hommes. Puis, l’homme [européen] tient un fusil et un autre tient un petit gibier. / 02'16 Trois femmes [européennes] se tiennent sur une pirogue manœuvrée par des hommes. / 02'39 Les individus [européens] prennent un pique-nique en plein air. Puis, portraits successifs des femmes et des hommes mangeant. / 03'23 Vue de cargos. Puis, vues de grues hissant une embarcation avec des personnes vers le grand bateau. / 04'00 Des hommes chargent des cargaisons sur le bateau à l’aide d’un convoyeur à godets. / 04'50 Vue de bâtiments à toits ronds derrière des barrières. Des passants circulent à proximité. / 05'09 Vues d’autruches. Puis, une lionne tenue par un homme est caressée par un autre. / 05'18 Vue d’un bateau. Puis, portraits d’une fe...",1951
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20260128164037282/C%20P9%20TRA02%200090%20DE_WEB.mp4,Vacances sur l'Île de Ré,Roger NADAUD,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:05:46 | ano/período: 1950 | realização: Roger NADAUD | data de publicação: 2026-01-28 | Au cours d’un séjour de vacances dans les années 1950, une famille se livre à diverses activités sur l'île de Ré : pique-nique, promenade à Ars-en-Ré, visite du phare des Baleines et jeux sur la plage. Film issu des collections de Trafic Image | Île de Ré, Charente-Maritime. 00'00 EXT Des voitures garés et individus sur un bateau. Puis, une femme tient un enfant par la main. / 00'14 Des enfants et une femme sont rassemblés autour d'une table. Une enfant est assise sur les genoux de la femme. Un enfant se tient debout avec un appareil photo dans les mains. Puis les autres enfants se lèvent et posent devant la caméra. / 00'35 La femme, un homme et deux enfants posent devant la caméra. La femme nettoie la table. Puis portraits successifs de différents membres de la famille, près d'une voiture. / 01'23 La femme et les enfants se promène dans les rue d'île-de-Ré. Puis vue d'une église. / 01'41 La femme et les enfants sont installés en terrasse. Puis, portraits d'une enfant en train de boire. / 02'04 Une famille se promène près des phares des Baleines. Puis, vues du phare des Baleines. / 02'28 La femme et les enfants longent le rivage, en marchant dans l'eau. / 02'40 Portrait d'une fille qui pleure. Puis, vue de la femme et de deux garçons, les pieds immergés dans l'eau. La femme remonte sa robe, et s'immerge plus profondément dans l'eau, suivie des deux garçons. Ils jouent à s'éclabousser. / 03'22 Vue de la fille qui se tient...",1950
Cinémathèque de Nouvelle-Aquitaine,cin-math-que-de-nouvelle-aquitaine,France,Europe,FR-CDNA,Regional audiovisual and amateur film archive,https://cdna.memoirefilmiquenouvelleaquitaine.fr/,True,True,https://cdna.memoirefilmiquenouvelleaquitaine.fr/films,Cinémathèque de Nouvelle-Aquitaine,https://videos-cdna.memoirefilmiquenouvelleaquitaine.fr/20260128170700780/C%20P9%20TRA02%200091%20DE_WEB.mp4,La Rochefoucauld I,Roger NADAUD,"Ficha pública da CdNA; registro materializado a partir do endpoint público de filmes. | duração: 0:34:39 | ano/período: 1947-1948 | realização: Roger NADAUD | data de publicação: 2026-01-28 | Dans la première partie de ce film, Roger Nadaud revisite l'histoire de La Rochefoucauld à travers ses monuments et ses paysages entre 1947 et 1948. La deuxième partie de cette archive est visionnable ici. Film issu des collections de Trafic Image | Rochefoucauld-en-Angoumois, Charente. 00'00 EXT Gravure sur pierre. Puis, vues de structures architecturales et apparition du titre ""La Rochefoucauld"". / 00'34 Carton orné de motifs décoratifs portant l’inscription : ""petite ville accueillante située sur la ligne Angoulême–Limoges"". Puis, vue d’une carte du Limousin, un crayon trace un trait reliant Limoges à La Rochefoucauld. / 00'58 Carton à motifs indiquant ""que le touriste arrive par chemin de fer…"". / 01'04 EXT Un train progresse sur les rails, laissant échapper un panache de fumée. / 01'26 Carton à motifs indiquant ""ou par la route… "". / 01'30 EXT Vue d’une route. / 01'34 Carton à motifs indiquant ""son regard est attiré par la perle de l’Angoumois"". / 01'45 PANO Vues de paysages en mouvement, filmés depuis un wagon puis depuis une automobile. / 02'06 Carton ""vue générale"". / 02'11 PANO Vues d’ensemble de la ville : la cathédrale de La Rochefoucauld, le château de La Rochefoucauld, puis des vaches broutant dans un pré. Vues du stade Léon Jarton et de ses abords. / 04'48 Carton ""Parcourons la ville"". Puis, carton ""La Grande Rue"". / 04'57 EXT Vues de la Grande Rue et de ses habitants. / 05'20 Carton ""La rue des Halles"". / 05'24...",1947-1948
