institution,slug,country,continent,repository_code,archive_type,filmmuseum_dusseldorf_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1033950/schulausflug-dusseldorfer-kinder,SCHULAUSFLUG DÜSSELDORFER KINDER,Ton/bewegtes Bild - Werk; Amateurfilm; Architektur; Kind; Ausflug; Düsseldorf Nordrhein-Westfalen; Köln Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Der Film dokumentiert den Ausflug einer großen Gruppe von Kindern in den 1920er Jahren. Zunächst laufen die Kinder am Rheinufer an der Kamera vorbei, begleitet von einem Erwachsenenorchester. Auf Schildern, die die Kinder tragen, sind einige Schulnamen zu lesen, wie zum Beispiel die Schule Ritterstraße. Am Ufer in der Stadt liegt ein Boot, während die alte Oberkasseler Brücke im Hintergrund zu sehen ist. Die Kinder steigen ins Boot ein und winken. Es wird häufig auf- und abgeblendet, meist auf bestimmte Motive wie die Suitbertus-Kirche, die damals noch mit ihren zwei Türmen zu sehen war, die im Zweiten Weltkrieg zerstört wurden. Die Bootsfahrt führt nach Köln, wo unter anderem der Kölner Dom und die alte Messe vom Boot aus sichtbar sind. Danach wird ein Stück Industrie gezeigt, gefolgt von ländlichen Szenen, wo die Kinder schließlich aussteigen. Im Biergarten sind die Kinder zu sehen, während ein kleines Orchester in der Mitte spielt. Am Ende laufen sie aus dem Biergarten heraus, an der Kamera vorbei, und nehmen diese wahr, wobei sie neugierig und teilweise skeptisch schauen."" Quel... | objektnummer: FM.Film.64396 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1033950/schulausflug-dusseldorfer-kinder | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1930,SCHULAUSFLUG DÜSSELDORFER KINDER,ca./ c. 1930,"Publicidade, indústria e cultura comercial",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1034080/privataufnahmen-von-louise-dumont-und-gustav-lindemann,[Privataufnahmen von Louise Dumont und Gustav Lindemann],"Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Louise Dumont (DE, 1862 - 1932); Gustav Lindemann (DE, 1872 - 1960)","""Schöne Filmaufnahmen aus der Privatsphäre des Ehepaars Louise Dumont und Gustav Lindemann, die 1905 das Schauspielhaus Düsseldorf gegründet haben. Die ersten Aufnahmen wurden wahrscheinlich im Haus Draengenburg in Urdenbach aufgenommen, wo sie ab 1908 zusammengelebt haben. Zwei große Hunde springen durch das offene Fenster ins Haus rein, wo Frau Dumont steht. Frau Dumont füttert die Hühner im Garten mit einem kleinen Mädchen. Dieses Mädchen spielt später Ball mit einem Jungen. Freunde des Ehepaars sind zu Besuch, sie sitzen am Tisch im Garten oder auf einer Bank. Immer wieder schauen sie in die Kamera, Louise Dumont zeigt immer wieder ihre Zunge. Sie wird von ihrem Fahrer abgeholt, der Hund sitzt vorne. Sie liegt im Garten, streichelt die Hunde. Im zweiten Teil des Films sind sie möglicherweise auf der Terrasse des Schauspielhauses. Gustav Lindemann zeigt dem Hund die Katze, er riecht daran. Der Hund gibt die Pfote. Ein anderer Mann ist zu sehen. Am Ende werden Bäuer*innen gezeigt, die mit einer Kuh aus dem Feld kommen. Der Film wurde bestimmt am Ende des Lebens von Louise Dumont g... | objektnummer: FM.Film.64403 | direção: Louise Dumont (DE, 1862 - 1932); Gustav Lindemann (DE, 1872 - 1960) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1034080/privataufnahmen-von-louise-dumont-und-gustav-lindemann | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1930,[Privataufnahmen von Louise Dumont und Gustav Lindemann],ca./ c. 1930,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1023725/mutter-und-kind-spaziergang-standehaus-hofgarten-ulanend,"[Mutter und Kind Spaziergang: Ständehaus, Hofgarten, Ulanendenkmal]",Ton/bewegtes Bild - Werk; Amateurfilm; Kind; Denkmal; Ausflug; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Babykleidung ist auf dem Tisch zu sehen. Dann liegt ein Baby auf dem Wickeltisch. Es werden Szenen vom Baden in der Zinkbadewanne, beim Füttern, erste Gehversuche gezeigt. Danach: entspannter, sommerlicher Spaziergang von einer Frau mit einem ca. einjährigen Baby im Kinderwagen am Düsseldorfer Schwanenspiegel. Sie laufen vor der Skulptur „Der Vater Rhein und seine Töchter“, die direkt vor dem Ständehaus steht. Das Kind macht seine ersten Schritte im Hofgarten, das Fischerhaus ist zu sehen. Die Frau, möglicherweise die Mutter, trägt einen Anzug; auch das Kind ist hübsch angezogen. An einem anderen Tag: Blick von unten auf den Reiter des Ulanendenkmals, wo zwei ältere Kinder am Fuß der Säule spielen. Der Ehrenhof ist im Hintergrund zu sehen. Kurzer Blick auf den Rhein wo Schiffe fahren, der Himmel mit einem vorbei fliegendem Flugzeug. Das Baby ruht sich auf dem Schoss der Mutter aus, die diesmal ein sommerliches Kleid an hat."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63663 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1023725/mutter-und-kind-spaziergang-standehaus-hofgarten-ulanend | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1929,"[Mutter und Kind Spaziergang: Ständehaus, Hofgarten, Ulanendenkmal]",ca./ c. 1929,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1040077/diadorawerbung-von-karstadt-sport,[Diadora-Werbung von Karstadt Sport],Ton/bewegtes Bild - Werk; Werbefilm; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Diese Werbung von Karstadt Sport für die Schuhmarke Diadora orientiert sich an Western-Filme. Sie spielt in der typischen US-amerikanischen Wüstenlandschaft mit der klassischen Western-Musik, die typischen Filmmittel des Western-Genres (Zoom, Vogelperspektive, dynamische Kamera usw.) werden benutzt. Ein Mann und eine Frau fahren in einem roten Cabrio, sie schläft, er fährt. Er hält an eine Telefonzelle an, das Auto fährt weiter. Er läuft mit seinen Diadora-Schuhen hinterher, springt rechtzeitig ins Auto rein und rettet die Frau, bevor das Auto in die Schlucht stürzt."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2023. | objektnummer: FM.Film.64815 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1040077/diadorawerbung-von-karstadt-sport | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1990,[Diadora-Werbung von Karstadt Sport],ca. 1990,"Publicidade, indústria e cultura comercial",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1035318/privataufnahmen-1981familie,[Privataufnahmen 1981-Familie],Ton/bewegtes Bild - Werk; Amateurfilm; Familie; Hochzeit; Nationalsozialismus; Düsseldorf Nordrhein-Westfalen; Ratingen Nordrhein-Westfalen; Deutschland,"""Der Film dokumentiert in erster Linie das Aufwachsen der Enkelkinder des Regisseurs. Viele Aufnahmen zeigen die Privatsphäre der Familie, in der sie zusammenkommt. In der Wohnung sind mehrere Objekte zu sehen, die die Bewunderung des Regisseurs für den Nationalsozialismus wiederspiegeln: eine Sammlung von militärischen Spielzeugen, ein Zeppelin mit Hakenkreuzen und die Zeitung ""Die deutsche Wochenschau"" mit dem Titel ""Großdeutschland dankt seinem Landvolk"", offensichtlich aus den 1930er Jahren. An den Wänden hängen mehrere schwarz-weiße Fotografien von scheinbar wichtigen Persönlichkeiten sowie Bilder von antik anmutenden Skulpturen. Ein Papagei sitzt in einem Käfig am Fenster. Die jungen Menschen umarmen sich auf dem Balkon und küssen sich. Eine Hochzeit wird dokumentiert, bei der die Familie vor dem Standesamt in Düsseldorf posiert. Sie essen in einem Restaurant und stehen anschließend beim Radschlägerbrunnen am Burgplatz. Es folgt ein Besuch im Miniaturpark Minidomm in Ratingen. Dann wird das erste Baby gezeigt, später kommt ein zweites hinzu. Es wächst sehr schnell und es gibt... | objektnummer: FM.Film.64513 | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1035318/privataufnahmen-1981familie | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1978-1986,[Privataufnahmen 1981-Familie],ca. 1978-1986,Filme amador e memória familiar,Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1021122/dusseldorfer-monatsschau-uns-carlsplatz,DÜSSELDORFER MONATSSCHAU: UNS CARLSPLATZ,Ton/bewegtes Bild - Werk; Wochenschau; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Werner Kubny (geboren 1949),"""Kurze Geschichte und Präsentation des Carlsplatzes, der alte Markt in Düsseldorf Carlstadt. Benannt nach dem Kurfürsten Karl Theodor. Das Marktleben wird aufgenommen, von 7 Uhr morgens bis zur Schließung am Abend. Interviews mit den Markthändler*innen, u.a. längeres Gespräch mit einem Krawattenverkäufer."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63389 | direção: Werner Kubny (geboren 1949) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1021122/dusseldorfer-monatsschau-uns-carlsplatz | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1975-1985,DÜSSELDORFER MONATSSCHAU: UNS CARLSPLATZ,ca. 1975-1985,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382512/familie-diersmann--zu-hause,FAMILIE DIERSMANN - ZU HAUSE,Ton/bewegtes Bild - Werk; Amateurfilm; Soziologie; Parks; Spiel; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"Spaziergang im Park, zu Hause, Besuch eines Fussballspiels (Quelle: Filmmuseum Düsseldorf) | objektnummer: FM.Film.30142 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382512/familie-diersmann--zu-hause | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1970er Jahre,FAMILIE DIERSMANN - ZU HAUSE,ca. 1970er Jahre,Filme amador e memória familiar,Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382752/dusseldorfer-alltagsszenen-rhein-karneval-hofgarten,"[DÜSSELDORFER ALLTAGSSZENEN: RHEIN, KARNEVAL, HOFGARTEN]",Ton/bewegtes Bild - Werk; Amateurfilm; Familie; Karneval; Spiel; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"Bilder vom Rhein, Ulanendenkmal, Cecilienallee, Fussball spielende Jugendliche auf den Rheinwiesen, Hofgarten, Freibad Stadion, Familienleben, Schneemann bauen, Dackel auf der Fensterbank, Boxtraining, Dackelpflege, Dreharbeiten mit Jugendlichen auf 35mm Film, Kirche am Fürstenplatz, Karnevalszug, Familienbilder, Dackel auf der Wiese, Freibad. (Quelle: Filmmuseum Düsseldorf) | objektnummer: FM.Film.30382 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382752/dusseldorfer-alltagsszenen-rhein-karneval-hofgarten | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1970er Jahre,"[DÜSSELDORFER ALLTAGSSZENEN: RHEIN, KARNEVAL, HOFGARTEN]",ca. 1970er Jahre,Filme amador e memória familiar,Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1027174/eugen-e-eine-deutsche-geschichte,EUGEN E. EINE DEUTSCHE GESCHICHTE,Ton/bewegtes Bild - Werk; Interview; Deutschland,"""An seinem Schreibtisch sitzend erzählt Eugen Eggerath seine Geschichte vor der Kamera. Der Dokumentarfilm bleibt schlicht, ein paar Zooms zeigen das Gesicht des Mannes näher. Nicht ohne Emotionen schildert er, wie der politische Kontext der 20er bis 60er Jahren sein Leben mitbestimmt hat. Es werden keine Fragen gestellt, er spricht frei und gibt genaue Angaben, zweifelt nicht. Dabei schneidet und isst er eine Orange; später hält er eine Zigarette in der Hand, ohne sie anzuzünden. Es beginnt mit seiner Erkenntnis, das wohl Theater auch politisch sei und auch sein Engagement als Theatermeister notwendig sei. So wird er ab1928 Mitglied der KPD. Er sieht zu, wie die NSDAP immer gefährlicher wird, die Arbeiterschaft und das Volk droht. Er versucht die Menschen zu sensibilisieren um einen Krieg zu verhindern. Am 03.03.1933 wird Eggerath auf seinem Arbeitsplatz von der Gestapo in Schutzhaft genommen, die er im Neusser Gefängnis Am Hamtorwall, Anrather Gefängnis und im KZ- Börgermoor verbringt. Er teilt Erinnerungen über die dortigen Lebensbedingungen. Nach Verhandlung wird er am 13.11.193... | objektnummer: FM.Film.63930 | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1027174/eugen-e-eine-deutsche-geschichte | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1960,EUGEN E. EINE DEUTSCHE GESCHICHTE,ca. 1960,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/386960/ubahn-bau-in-dusseldorf,U-BAHN BAU IN DÜSSELDORF,Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"Film behandelt überwiegend die Baustelle Heinrich-Heine-Allee / Breite Str. (Quelle: Filmmuseum Düsseldorf) Düsseldorf, U-Bahn, Nahverkehr, Verkehr, Verkehrsmittel, Baustelle | objektnummer: FM.Film.34589 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/386960/ubahn-bau-in-dusseldorf | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1953,U-BAHN BAU IN DÜSSELDORF,ca. 1953,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382467/kunstler-bei-seiner-arbeit-der,"KÜNSTLER BEI SEINER ARBEIT, DER",Ton/bewegtes Bild - Werk; Amateurfilm; Kunst; Arbeit; Deutschland; direção: Jupp Jäger,"""Der Künstler bei seiner Arbeit"" ist ein Film, der die Produktion von Plastiken, hauptsächlich Porträts, dokumentiert. Der Filmemacher selber ist zu sehen, sowie eine andere Künstlerin, Charlotte Trude. Zu Beginn wird im Außenraum gearbeitet, danach nur noch drin. Beide arbeiten mit Ton. Es wird gezeigt, wie Güsse produziert werden. Jäger zeichnet auch. Das Modell und die produzierten Bilder sind hintereinander zu sehen oder die Zeichnungen, und die Skulptur, wie im Falle eines Jungen mit NS-Uniform. Der Künstler wird auch in konzentrierter Haltung an der Staffelei gefilmt, im Hintergrund posiert ein Aktmodell. Schenker ist Sudowé. Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.30097 | direção: Jupp Jäger | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382467/kunstler-bei-seiner-arbeit-der | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1940-1950er Jahre,"KÜNSTLER BEI SEINER ARBEIT, DER",ca. 1940-1950er Jahre,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382677/kompilation-dusseldorfer-szenen-feier-frauenportraits-hi,"[Kompilation Düsseldorfer Szenen: Feier, Frauenportraits, Hitlerrede]",Ton/bewegtes Bild - Werk; Kompilationsfilm; Amateurfilm; Nationalsozialismus; Geografie; Veranstaltung; Köln Germania Inferior Römisches Reich World (keine Beschriftung) Gallia Belgica Gaul Europa; Recklinghausen Nordrhein-Westfalen; Deutschland; direção: Jupp Jäger,"""Die verschiedenen Aufnahmen wurden über mehrere Jahre gefilmt. Farbige und schwarzweiße Bilder wechseln sich ab. Es ist bekannt, dass Jupp Jäger ein Künstler war, insofern kann man vermuten, dass er zu Beginn des Films (und später öfter wieder) mit seinem Kittel zu sehen ist. Dann wird eine Eisfläche im Freien gezeigt, mit einem Zusammenschnitt von Eiskunstlauf und Eishockey, möglicherweise zu Kriegszeiten aufgenommen. Es folgt eine Feier mit drei Frauen und zwei Männern, einer in Uniform der Wehrmacht. Der Künstler ist dabei. Sie küssen sich alle gegenseitig, trinken viel, lachen. Der Künstler steht an einem Baum zunächst mit einer Frau, dann mit zwei. Es sind überwiegend Nahaufnahmen. Er legt seine Hand auf die Brust der Frau, die er nicht geküsst hat. Zwei andere Frauen erneuern mit einem kleinen Spiegel ihren Lippenstift und werden hierbei ganz nah gefilmt. Sie steigen ins Auto. Nach einem kurzen Blick auf Köln kommen sie bei der Cäcilienhöhe in Recklinghausen an. Eine Dreiergruppe spaziert im Wald und wird von weiter weg von hinten gefilmt. Das Bild ist an der Stelle verschwom... | objektnummer: FM.Film.30307 | direção: Jupp Jäger | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382677/kompilation-dusseldorfer-szenen-feier-frauenportraits-hi | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1940-1950er Jahre,"[Kompilation Düsseldorfer Szenen: Feier, Frauenportraits, Hitlerrede]",ca. 1940-1950er Jahre,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/386037/rheinbahn-rollen-4448,RHEINBAHN: ROLLEN 44-48,Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Düsseldorf Nordrhein-Westfalen; direção: Unbekannt,"Stichworte zum Inhalt: - Winterhilfssonntage 1939/40: Kapelle der Luftwaffe, Corneliusplatz, Parkhotel, Linie 12, Strassenschild: Albert-Leo-Schlageterplatz (heute Corneliusplatz), Plakat: ""Auf zur Leistungsschau der DAF Königsallee"", Hauptbahnhof, Nagelung eines Hakenkreuzes gegen Gebühr, Läufer auf der Kö, März 1940 Propagandawagen der Rheinbahn mit der Aufschrift: ""Auch deine Spende trifft England"", Gulaschkanone, vor dem Hautbahnhof spielt die Rheinbahnkapelle, Sportler machen Bockspringen (bis 10'15min) - Schaffnerinnenausbildung Hauptwerkstatt Erkrather Str., Theorie, Ausbildung in der Praxis, Endstelle in Volmerswerth, Weichenstellen, Wagenkuppeln, Hauptwerkstatt Erkrather Str., Theorie, Betriebshof Münsterstr 274, Depotverwalter Fritz Berghoff zeigt den angehenden Schaffnerinnen den Betriebshof, Schließfächer für das Handwerkszeug, Hauptwerkstatt Erkrather Str., Theorie und Praxis in der Strassenbahn, Pause im Nordpark, Hauptwerkstatt Erkrather Str., Theorie mit Fritz Berghoff, Ausbildung mit Fahrgästen, Wagenkuppeln Endstelle Rath (ab 28'30 min. Farbe) Flanieren im Nordpark... | objektnummer: FM.Film.33666 | direção: Unbekannt | direitos: Rheinische Bahngesellschaft (-2004) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/386037/rheinbahn-rollen-4448 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca. 1930er Jahre,RHEINBAHN: ROLLEN 44-48,ca. 1930er Jahre,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/906428/werbung-augenoptiker-dusseldorf,[Werbung Augenoptiker Düsseldorf],Ton/bewegtes Bild - Werk; Werbefilm; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Der kurze Werbefilm für ""Ohren-Der Augenoptiker"" am Graf Adolf Platz 4 in Düsseldorf wurde möglicherweise für die Kinos produziert. Zu sehen sind im Standbild und von sehr nah verschiedene Ohren von der Seite (man sieht gerade die Wange und die Haare, aber nicht vollständig). Der erste Ohr ist ""nackt"", dann werden unterschiedliche Brillenbügeln ausprobiert (zum Teil eine Brille von mehreren Menschen; sowie manchen Modellen mehrere Brillen aufgesetzt). Ein Ohr ist dabei ein Elfenohr, ein Affenohr (eine Affenmaske wird getragen) mit einer Banane als Brillenbügel. Verschiedene Alter, Hautfarbe und Gender sind vertreten. Schmuck fällt auf. Mittig im Film wechseln die Bilder sehr schnell ab. Es begleitet musikalisch ein ruhiges Klavierstück."" Quelle: Océane Gonnet: Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.52833 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/906428/werbung-augenoptiker-dusseldorf | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",[2000er],[Werbung Augenoptiker Düsseldorf],[2000er],"Publicidade, indústria e cultura comercial",Metadados audiovisuais públicos com mídia local/autorizada
