institution,slug,country,continent,repository_code,archive_type,iam_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20260226114055/INST11-Restaurant-Moyenne-Corniche.mp4,Restaurant « Moyenne Corniche »,instantanes saison,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds blanchi | categoria: instantanes saison | palavras-chave: commerce, enfance, vie quotidienne | lugares: beausoleil | período: annees 1960s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Restaurant ""Moyenne Corniche"" - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Restaurant « Moyenne Corniche » Film amateur Fonds Blanchi Années 1960 Qui se souvient du restaurant « Moyenne Corniche », situé en bord de route au 3058 de l’avenue Prince Rainier III à Beausoleil ? Il prendra plus tard le nom de « La Fourchette », puis celui de « Donatello ». Dans les années 1960, ses habitués appréciaient son environnement verdoyant, notamment le chemin romain qui, montant vers La Turbie, longeait les abords du restaurant. Les enfants s’y dégourdissaient les jambes entre deux plats, tandis que les pare...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240930102853/02_Souvenirs-du-jardin-Princesse-Stephanie_Barale.mp4,Souvenirs du jardin Princesse Stéphanie,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds barale | categoria: pratiques amateurs | palavras-chave: attraction, jardin, promenade, vie quotidienne | lugares: la condamine quartier, monaco, parc princesse stephanie | autores: van de casteele odette | período: annees 1960s | suporte: super 8 | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Souvenirs du jardin Princesse Stéphanie - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Souvenirs du jardin Princesse Stéphanie Film amateur Fonds Barale Années 1960 À la destruction en 1966 des gazomètres de la Condamine, devenus obsolètes, le service des travaux publics aménage, sur une partie de l’espace délaissé, une aire de jeux baptisée « Jardin Princesse Stéphanie ». Jouxtant l’école des Variétés, il est doté de diverses attractions pour enfants : bac à sable avec le palais princier en modèle réduit,...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250205155316/11_Tendance-mode-Printemps-Ete_TMC.mp4,Tendances mode Printemps-Été,tmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds tmc | categoria: tmc | palavras-chave: television, vie quotidienne | lugares: beaulieu sur mer | período: annees 1960s | suporte: 16 mm | tipo: film professionnel | técnica: noir et blanc | fonte de vídeo: video/mp4 | Tendances mode Printemps-Été - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Tendances mode Printemps-Été Film professionnel Fonds TMC Années 1960 Une jeune femme arrive en voiture de sport dans le célèbre établissement hôtelier « La Réserve de Beaulieu » à Beaulieu-sur-Mer. Elle ne vient pas pour un séjour touristique mais pour jouer les mannequins et présenter au téléspectateur de l’émission Shopping , les dernières tendances vestimentaires, du pantalon détente à la robe de plage et bien sûr le maillot de bain deux pièces. L’hôtel devient le théâtre d’un défilé de mode qui n’oublie pas de valoriser le lieu et...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20231006094409/P-00052-Tenues-de-ceremonie.mp4,Tenues de cérémonie,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds sosso | categoria: pratiques amateurs | palavras-chave: ceremonie, fete, tradition | lugares: eglise sainte devote, la condamine quartier, monaco | autores: sosso pierre | período: annees 1960s | suporte: 16 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Tenues de cérémonie - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Tenues de cérémonie Film amateur Fonds Sosso Années 1960 Au même titre que les mariages, les communions font partie de ces moments privilégiés de la vie que les caméras s’empressent d’immortaliser. S’il suffisait d’une image pour décrire ce document amateur, sans doute pourrait-on choisir celle-ci : dans sa robe de communiante blancheur immaculée, une jeune fille est assise sur une balancelle aux côtés d’un vieil homme tout de noir vêtu qu’on devine être son aïeul. En mê...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250331120536/17_Tintinville.mp4,Tintinville,tmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds tmc | categoria: tmc | palavras-chave: attraction, campagne, enfance, jeux, loisirs, spectacle | lugares: coursegoules | período: annees 1960s | suporte: 16 mm | tipo: film professionnel | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Tintinville - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Tintinville Film professionnel Fonds TMC Années 1960 En 1961, un parc d’attractions sur le thème de Tintin voit le jour dans l’arrière-pays niçois, à Coursegoules. Les opérateurs de Télé Monte-Carlo se rendent aussitôt sur place pour faire partager cette expérience nouvelle avec les téléspectateurs. Véritable village de loisirs à la mode du Far-West, Tintinville rassemble tous les attendus du genre (ranch, saloon, maison du shérif, auberge au nom de « Cheval Pie »), mais aussi piscine chauffée, tennis, piste de karting, et...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,/wp-content/uploads/Chantiers_05a_Travaux_Bas-Moulins.mp4,Travaux des Bas Moulins,les grands chantiers,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds rapaire | categoria: les grands chantiers | palavras-chave: chantier, construction, terre plein | lugares: hall du centenaire, larvotto quartier, monaco | autores: rapaire jean louis | período: annees 1960s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Travaux des Bas Moulins - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Travaux des Bas Moulins Film amateur Fonds Rapaire Années 1960 Depuis différents immeubles et balcon, situés boulevard d’Italie, Monsieur Rapaire a filmé pendant plusieurs années scrupuleusement, la transformation du quartier des Bas Moulins. La vue est imprenable et les lents panoramiques que décrivent sa caméra couvrent entièrement le théâtre des opérations : le terre-plein du Sporting d’été alors désert, la plage naissante du Larvotto, les « délaissés » de l...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008092522/Scorsolio_02_Un_monde_miniature-2.mp4,Un monde miniature et éphémère,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds scorsolio | categoria: pratiques amateurs | palavras-chave: enfance, jardin, jeux, promenade | lugares: larvotto quartier, monaco | autores: scorsolio gilbert | período: annees 1960s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Un monde miniature et éphémère - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Un monde miniature et éphémère Film amateur Fonds Scorsolio Années 1960 Les espaces gagnés sur la mer demandent un certain temps avant d’être pleinement exploités. C’est le cas du terre-plein construit entre le Portier et le Larvotto avant qu’y soit édifié le Hall du Centenaire. Les habitants de Monaco se souviennent certainement de ce lieu où serpentait provisoirement un manège enfantin au début des années soixante. Ce petit train a fait la joie de tous, déambulant à travers d...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/visite-du-prince-philip-dangleterre/,Visite du prince Philip d’Angleterre,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: diplomatie, famille princiere | lugares: le rocher quartier, monaco, palais de monaco | autores: louis paul | período: annees 1960s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Visite du prince Philip d'Angleterre - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Visite du prince Philip d’Angleterre Photo professionnelle Fonds Paul Louis Années 1960 Visite du prince Philip d’Angleterre, duc d’Édimbourg, à Monaco en décembre 1966 à l’occasion de la « Semaine Anglaise », dans le cadre des fêtes du centenaire de Monte-Carlo. Année : 1966 Précision sur la date : 7 décembre 1966 Auteurs : Louis Paul Personnalités : Prince Philip d'Angleterre, Princesse Grace Lieux : Le Rocher (Monaco-Ville quartier), Monaco, Palais de Monaco Supports : Négatif 6 x 6...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250123112334/09_A-contre-Emploi.mp4,À contre-emploi – Interview de Jean-Pierre Mocky,rmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds rmc radio monte carlo | categoria: rmc | palavras-chave: acteur, cineaste, interview, tournage | período: annees 1960s | suporte: k7 audio | tipo: son professionnel | técnica: sonore | fonte de vídeo: video/mp4 | À contre-emploi - Interview de Jean-Pierre Mocky - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS À contre-emploi – Interview de Jean-Pierre Mocky Son professionnel Fonds RMC Radio Monte-Carlo Années 1960 La renommée de franc-tireur de Jean-Pierre Mocky est déjà bien installée lorsqu’il donne cette interview à Radio Monte-Carlo, sans doute au moment de la sortie de La Grande Lessive . S’appuyant sur l’expérience de quelques grands noms comme Pierre Brasseur, Jean Gabin ou Paul Meurisse, le cinéaste explique sa conception de la direction d’acteur : il pense qu’un comédien devrait renouveler ses rôles plutôt que de s’e...",1960
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240314111141/MASTER-TEASER-Cabinet-TMC.mp4,Archives de TMC – Télé Monte-Carlo,tmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds tmc | categoria: tmc | palavras-chave: acteur, actrice, camera, cineaste, interview, television, tournage | lugares: monaco | autores: institut audiovisuel de monaco | período: annees 1950s, annees 1960s, annees 1970s | suporte: 16 mm | tipo: film professionnel | técnica: couleur, sonore | fonte de vídeo: video/mp4 | Archives de TMC - Télé Monte-Carlo - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Archives de TMC – Télé Monte-Carlo Film professionnel Fonds TMC Années 1950, Années 1960, Années 1970 Cette bande-annonce réalisée par l’Institut audiovisuel de Monaco présente la création de la chaîne télévisuelle monégasque, Télé Monte-Carlo, aussi bien connue sous le sigle TMC. Plusieurs séries d’émissions et de reportages produits par la chaîne, entre 1956 at 1974, sont disponibles en visionnage en intégralité sur la plateform...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20241015130646/P-00762-Au-pied-de-la-cathedrale.mov,Au pied de la cathédrale,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds ratti | categoria: pratiques amateurs | palavras-chave: ceremonie, famille princiere | lugares: cathedrale de monaco, le rocher quartier, monaco | autores: ratti bruna | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Au pied de la cathédrale - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Au pied de la cathédrale Film amateur Fonds Ratti Années 1950 En cette matinée du jeudi 19 avril 1956, tous les regards sont tournés vers la cathédrale de Monaco où se déroule le mariage religieux du prince Rainier III et de Grace Kelly. Certains Monégasques, comme le cinéaste amateur de ce film, se retrouvent aux premières loges de cet événement dynastique. Idéalement situé au pied des marches de la cathédrale, dans l’axe du tapis qui conduit les invités, la cinéaste filme...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008092423/Magnardi_03_Baignade_a_Cap_dAil_0163-121-CF1913_P-00723.mp4,Baignade à Cap d’Ail,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: magnardi | categoria: pratiques amateurs | palavras-chave: enfance, famille, loisirs, plage | lugares: cap dail, plage des pissarelles | autores: magnardi eugene, magnardi jackie | período: annees 1950s | suporte: 95 mm | tipo: film amateur | técnica: noir et blanc | fonte de vídeo: video/mp4 | Baignade à Cap d'Ail - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Baignade à Cap d’Ail Film amateur Fonds Magnardi Années 1950 Quand venaient les beaux jours, comme bien d’autres, la famille Magnardi passait sa journée au bord de l’eau. Le lieu choisi pour cette journée en compagnie de la famille Guidi est la plage des Pissarelles située à l’extrémité ouest de Cap d’Ail. Ce bord de mer a l’avantage d’offrir des espaces de pique-nique ombragés. La caméra 9,5 mm passe des mains du père, Eugène, à celles du fils, Jackie. Année : 1952 Auteur...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/bal-des-petits-lits-blancs/,Bal des petits lits blancs,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: famille princiere, gala | lugares: larvotto quartier, monaco, sporting dete ancien | autores: louis paul | período: annees 1950s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Bal des petits lits blancs - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Bal des petits lits blancs Photo professionnelle Fonds Paul Louis Années 1950 22e Bal des petits lits blancs au Sporting d’été de Monaco le 08 août 1950, en présence de la princesse Antoinette et du prince Rainier III. Année : 1950 Précision sur la date : 8 août 1950 Auteurs : Louis Paul Personnalités : Prince Rainier III, Princesse Antoinette Lieux : Larvotto (quartier), Monaco, Sporting d’été (ancien) Supports : Négatif 6 x 6 Spécificités techniques : Noir et blanc Mots Clés : Famille princière,...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250318111417/15_Bapteme-du-nouveau-Prince.mp4,Baptême du nouveau Prince,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds bessi | categoria: pratiques amateurs | palavras-chave: carabinier, ceremonie, famille princiere, fete | lugares: cathedrale de monaco, le rocher quartier, monaco, palais de monaco, place du palais | autores: bessi jean | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Baptême du nouveau Prince - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Baptême du nouveau Prince Film amateur Fonds Bessi Années 1950 Dès qu’une grande occasion se présente, les Monégasques saisissent leurs petites caméras d’amateurs pour en garder un témoignage vivant. Le baptême du prince Albert ne déroge pas à la règle. Au matin du 19 avril 1958, Jean Bessi se positionne dans diverses ruelles de Monaco-ville pour filmer en couleurs, les groupes folkloriques de Camarguais, d’Arlésiens et de...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20230920154740/RMC_14_Chaplin_Cocteau.mp4,Chaplin Cocteau rencontre à Villefranche-sur-mer,rmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds rmc radio monte carlo | categoria: rmc | lugares: villefranche sur mer | período: annees 1950s | suporte: k7 audio | tipo: son professionnel | técnica: sonore | fonte de vídeo: video/mp4 | Chaplin Cocteau rencontre à Villefranche-sur-mer - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Chaplin Cocteau rencontre à Villefranche-sur-mer Son professionnel Fonds RMC Radio Monte-Carlo Années 1950 Le 18 juillet 1957, la veille de la diffusion du reportage de RMC, Charlie Chaplin retrouve Jean Cocteau à la chapelle St Pierre à Villefranche-sur-Mer. Cocteau lui fait découvrir la chapelle qu’il a décoré. Géraldine, la fille de Charlie Chaplin, pose des questions à son père et sert d’interprète. Charlie Chaplin est admiratif du travail de Cocteau. À quel moment remonte leur amitié : ils se sont rencontrés en bateau sur les mers de Chine...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251015093140/INST04-Chars-fleuris.mp4,Chars fleuris,instantanes saison,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds drouhard | categoria: instantanes saison | palavras-chave: attraction, fete, groupe, spectacle, tradition | lugares: la condamine quartier, port dhercule | autores: drouhard jean | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Chars fleuris - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Chars fleuris Film amateur Fonds Drouhard Années 1950 Comme plusieurs villes voisines, Monaco organise régulièrement dans ses rues des défilés de chars fleuris. Celui du printemps 1956, présidée par la princesse Antoinette et organisée par la municipalité le dimanche 8 avril, s’inspire des fêtes de Pâques et du mariage du prince Rainier et de Grace Kelly. Toutes les femmes ont en effet revêtu des robes blanches. On doit les magnifiques images de ce film au père de l’une d’el...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250319132600/16_En-terrasse-au-Lido.mp4,En terrasse au Lido,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds barale | categoria: pratiques amateurs | palavras-chave: collation, commerce, famille, vie quotidienne | lugares: la condamine quartier, monaco, port dhercule | autores: van de casteele odette | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | En terrasse au Lido - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS En terrasse au Lido Film amateur Fonds Barale Années 1950 Qui se souvient de la brasserie Le Lido adossée au quai Albert I er ? Sa terrasse ombragée offrait une magnifique vue panoramique sur le port d’Hercule. Grâce à sa caméra amateur, Odette Van de Casteele, gérante de l’établissement avec son mari, Roger, le cuisinier, a su capter l’ambiance chaleureuse et familiale de ce lieu unique qui donnait au client l’impression de déjeuner en toute quiétude, le...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/grace-kelly-au-festival-de-cannes/,Grace Kelly au festival de Cannes,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: actrice, appareil photo, photographe | lugares: cannes, port de cannes | autores: louis paul | período: annees 1950s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Grace Kelly au festival de Cannes - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Grace Kelly au festival de Cannes Photo professionnelle Fonds Paul Louis Années 1950 Grace Kelly est assise en extérieur au bar « Au mal assis », Quai Saint-Pierre sur le port de Cannes, pendant le festival de Cannes. Souriante, elle porte une chemise à jabot, une veste, et tient un appareil photo dans ses mains. Sur la droite, l’avant-dernier photographe avec un appareil autour du cou est Edward Quinn. Année : 1955 Précision sur la date : 6 mai 1955 Auteurs : Louis Paul Personnalités : Grace Kelly, Qui...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/grace-kelly-cannes/,"Grace Kelly, port de Cannes",paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: actrice, port, yacht | lugares: cannes, port de cannes | autores: louis paul | período: annees 1950s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Grace Kelly, port de Cannes - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Grace Kelly, port de Cannes Photo professionnelle Fonds Paul Louis Années 1950 Grace Kelly prend la pose sur le port de Cannes pendant le festival du film. Souriante, elle porte une chemise à jabot et un pantalon taille haute. Année : 1955 Précision sur la date : 6 mai 1955 Auteurs : Louis Paul Personnalités : Grace Kelly Lieux : Cannes, Port de Cannes Supports : Négatif 6 x 6 Spécificités techniques : Noir et blanc Mots Clés : Actrice, Port, Yacht Cote Archive : PLNI-N-1 Grace Kelly prend la pose sur le port de Cannes penda...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/grand-prix-cycliste-de-monaco/,Grand Prix cycliste de Monaco,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: course, cyclisme, grand prix | lugares: la condamine quartier, monaco, quai albert ier | autores: louis paul | período: annees 1950s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Grand Prix cycliste de Monaco - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Grand Prix cycliste de Monaco Photo professionnelle Fonds Paul Louis Années 1950 Grand Prix cycliste de Monaco (VIIIe ronde cycliste de Monaco) sur le quai Albert Ier. On aperçoit la banderole annonçant la lignée d’arrivée. Année : 1956 Précision sur la date : 19 Février Auteurs : Louis Paul Lieux : La Condamine (quartier), Monaco, Quai Albert Ier Supports : Négatif 6 x 6 Spécificités techniques : Noir et blanc Mots Clés : Course, Cyclisme, Grand Prix Cote Archive : PLNI-N-10 Grand Prix cycl...",1950
