institution,slug,country,continent,repository_code,archive_type,bnt_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/lenti-i-dokumenti,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/v-prviya-red-na-istoriyata,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/zlatni-rtse,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/trendy,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/ulovi-momenta,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/sportisimo,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/khrana-za-dushata,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/arhiv-a-ya-25cat.html?page=4,ok,200,0,0,Página 4 de 8 da categoria pública Архив (А-Я); 12 entradas listadas.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/ptyat-km-fifa-svetovno-prvenstvo-2018,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/retsepta-za-zdrave,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/vkusnata-evropa,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
